dyad,spk,cond,sess,sent,file_path,file_name,lang,sex
d6970,70,main,50,59,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_59_mono.wav,SK0910_10_main50_59_mono.wav,SK,F
d6970,70,main,50,61,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_61_mono.wav,SK0910_10_main50_61_mono.wav,SK,F
d6970,70,main,50,63,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_63_mono.wav,SK0910_10_main50_63_mono.wav,SK,F
d6970,70,main,50,65,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_65_mono.wav,SK0910_10_main50_65_mono.wav,SK,F
d6970,70,main,50,67,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_67_mono.wav,SK0910_10_main50_67_mono.wav,SK,F
d6970,70,main,50,69,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_69_mono.wav,SK0910_10_main50_69_mono.wav,SK,F
d6970,70,main,50,71,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_71_mono.wav,SK0910_10_main50_71_mono.wav,SK,F
d6970,70,main,50,73,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_73_mono.wav,SK0910_10_main50_73_mono.wav,SK,F
d6970,70,main,50,75,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_75_mono.wav,SK0910_10_main50_75_mono.wav,SK,F
d6970,70,main,50,77,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_77_mono.wav,SK0910_10_main50_77_mono.wav,SK,F
d6970,70,main,50,79,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_main50_79_mono.wav,SK0910_10_main50_79_mono.wav,SK,F
d6970,70,imitation,555,1,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_1_mono.wav,SK0910_10_imitation555_1_mono.wav,SK,F
d6970,70,imitation,555,2,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_2_mono.wav,SK0910_10_imitation555_2_mono.wav,SK,F
d6970,70,imitation,555,3,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_3_mono.wav,SK0910_10_imitation555_3_mono.wav,SK,F
d6970,70,imitation,555,4,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_4_mono.wav,SK0910_10_imitation555_4_mono.wav,SK,F
d6970,70,imitation,555,5,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_5_mono.wav,SK0910_10_imitation555_5_mono.wav,SK,F
d6970,70,imitation,555,6,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_6_mono.wav,SK0910_10_imitation555_6_mono.wav,SK,F
d6970,70,imitation,555,7,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_7_mono.wav,SK0910_10_imitation555_7_mono.wav,SK,F
d6970,70,imitation,555,8,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_8_mono.wav,SK0910_10_imitation555_8_mono.wav,SK,F
d6970,70,imitation,555,9,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_9_mono.wav,SK0910_10_imitation555_9_mono.wav,SK,F
d6970,70,imitation,555,10,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_10_mono.wav,SK0910_10_imitation555_10_mono.wav,SK,F
d6970,70,imitation,555,11,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_11_mono.wav,SK0910_10_imitation555_11_mono.wav,SK,F
d6970,70,imitation,555,12,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_12_mono.wav,SK0910_10_imitation555_12_mono.wav,SK,F
d6970,70,imitation,555,13,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_13_mono.wav,SK0910_10_imitation555_13_mono.wav,SK,F
d6970,70,imitation,555,14,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_14_mono.wav,SK0910_10_imitation555_14_mono.wav,SK,F
d6970,70,imitation,555,15,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_15_mono.wav,SK0910_10_imitation555_15_mono.wav,SK,F
d6970,70,imitation,555,16,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_16_mono.wav,SK0910_10_imitation555_16_mono.wav,SK,F
d6970,70,imitation,555,17,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_17_mono.wav,SK0910_10_imitation555_17_mono.wav,SK,F
d6970,70,imitation,555,18,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_18_mono.wav,SK0910_10_imitation555_18_mono.wav,SK,F
d6970,70,imitation,555,19,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_19_mono.wav,SK0910_10_imitation555_19_mono.wav,SK,F
d6970,70,imitation,555,20,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_20_mono.wav,SK0910_10_imitation555_20_mono.wav,SK,F
d6970,70,imitation,555,21,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_21_mono.wav,SK0910_10_imitation555_21_mono.wav,SK,F
d6970,70,imitation,555,22,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_22_mono.wav,SK0910_10_imitation555_22_mono.wav,SK,F
d6970,70,imitation,555,23,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_23_mono.wav,SK0910_10_imitation555_23_mono.wav,SK,F
d6970,70,imitation,555,24,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_24_mono.wav,SK0910_10_imitation555_24_mono.wav,SK,F
d6970,70,imitation,555,25,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_25_mono.wav,SK0910_10_imitation555_25_mono.wav,SK,F
d6970,70,imitation,555,26,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_26_mono.wav,SK0910_10_imitation555_26_mono.wav,SK,F
d6970,70,imitation,555,27,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_27_mono.wav,SK0910_10_imitation555_27_mono.wav,SK,F
d6970,70,imitation,555,28,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_28_mono.wav,SK0910_10_imitation555_28_mono.wav,SK,F
d6970,70,imitation,555,29,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_29_mono.wav,SK0910_10_imitation555_29_mono.wav,SK,F
d6970,70,imitation,555,30,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_30_mono.wav,SK0910_10_imitation555_30_mono.wav,SK,F
d6970,70,imitation,555,31,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_31_mono.wav,SK0910_10_imitation555_31_mono.wav,SK,F
d6970,70,imitation,555,32,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_32_mono.wav,SK0910_10_imitation555_32_mono.wav,SK,F
d6970,70,imitation,555,33,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_33_mono.wav,SK0910_10_imitation555_33_mono.wav,SK,F
d6970,70,imitation,555,34,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_34_mono.wav,SK0910_10_imitation555_34_mono.wav,SK,F
d6970,70,imitation,555,35,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_35_mono.wav,SK0910_10_imitation555_35_mono.wav,SK,F
d6970,70,imitation,555,36,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_36_mono.wav,SK0910_10_imitation555_36_mono.wav,SK,F
d6970,70,imitation,555,37,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_37_mono.wav,SK0910_10_imitation555_37_mono.wav,SK,F
d6970,70,imitation,555,38,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_38_mono.wav,SK0910_10_imitation555_38_mono.wav,SK,F
d6970,70,imitation,555,39,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_39_mono.wav,SK0910_10_imitation555_39_mono.wav,SK,F
d6970,70,imitation,555,40,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_40_mono.wav,SK0910_10_imitation555_40_mono.wav,SK,F
d6970,70,imitation,555,41,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_41_mono.wav,SK0910_10_imitation555_41_mono.wav,SK,F
d6970,70,imitation,555,42,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_42_mono.wav,SK0910_10_imitation555_42_mono.wav,SK,F
d6970,70,imitation,555,43,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_43_mono.wav,SK0910_10_imitation555_43_mono.wav,SK,F
d6970,70,imitation,555,44,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_44_mono.wav,SK0910_10_imitation555_44_mono.wav,SK,F
d6970,70,imitation,555,45,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_45_mono.wav,SK0910_10_imitation555_45_mono.wav,SK,F
d6970,70,imitation,555,46,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_46_mono.wav,SK0910_10_imitation555_46_mono.wav,SK,F
d6970,70,imitation,555,47,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_47_mono.wav,SK0910_10_imitation555_47_mono.wav,SK,F
d6970,70,imitation,555,48,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_48_mono.wav,SK0910_10_imitation555_48_mono.wav,SK,F
d6970,70,imitation,555,49,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_49_mono.wav,SK0910_10_imitation555_49_mono.wav,SK,F
d6970,70,imitation,555,50,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_50_mono.wav,SK0910_10_imitation555_50_mono.wav,SK,F
d6970,70,imitation,555,51,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_51_mono.wav,SK0910_10_imitation555_51_mono.wav,SK,F
d6970,70,imitation,555,52,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_52_mono.wav,SK0910_10_imitation555_52_mono.wav,SK,F
d6970,70,imitation,555,53,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_53_mono.wav,SK0910_10_imitation555_53_mono.wav,SK,F
d6970,70,imitation,555,54,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_54_mono.wav,SK0910_10_imitation555_54_mono.wav,SK,F
d6970,70,imitation,555,55,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_55_mono.wav,SK0910_10_imitation555_55_mono.wav,SK,F
d6970,70,imitation,555,56,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_56_mono.wav,SK0910_10_imitation555_56_mono.wav,SK,F
d6970,70,imitation,555,57,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_57_mono.wav,SK0910_10_imitation555_57_mono.wav,SK,F
d6970,70,imitation,555,58,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_58_mono.wav,SK0910_10_imitation555_58_mono.wav,SK,F
d6970,70,imitation,555,59,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_59_mono.wav,SK0910_10_imitation555_59_mono.wav,SK,F
d6970,70,imitation,555,60,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_60_mono.wav,SK0910_10_imitation555_60_mono.wav,SK,F
d6970,70,imitation,555,61,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_61_mono.wav,SK0910_10_imitation555_61_mono.wav,SK,F
d6970,70,imitation,555,62,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_62_mono.wav,SK0910_10_imitation555_62_mono.wav,SK,F
d6970,70,imitation,555,63,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_63_mono.wav,SK0910_10_imitation555_63_mono.wav,SK,F
d6970,70,imitation,555,64,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_64_mono.wav,SK0910_10_imitation555_64_mono.wav,SK,F
d6970,70,imitation,555,65,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_65_mono.wav,SK0910_10_imitation555_65_mono.wav,SK,F
d6970,70,imitation,555,66,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_66_mono.wav,SK0910_10_imitation555_66_mono.wav,SK,F
d6970,70,imitation,555,67,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_67_mono.wav,SK0910_10_imitation555_67_mono.wav,SK,F
d6970,70,imitation,555,68,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_68_mono.wav,SK0910_10_imitation555_68_mono.wav,SK,F
d6970,70,imitation,555,69,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_69_mono.wav,SK0910_10_imitation555_69_mono.wav,SK,F
d6970,70,imitation,555,70,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_70_mono.wav,SK0910_10_imitation555_70_mono.wav,SK,F
d6970,70,imitation,555,71,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_71_mono.wav,SK0910_10_imitation555_71_mono.wav,SK,F
d6970,70,imitation,555,72,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_72_mono.wav,SK0910_10_imitation555_72_mono.wav,SK,F
d6970,70,imitation,555,73,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_73_mono.wav,SK0910_10_imitation555_73_mono.wav,SK,F
d6970,70,imitation,555,74,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_74_mono.wav,SK0910_10_imitation555_74_mono.wav,SK,F
d6970,70,imitation,555,75,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_75_mono.wav,SK0910_10_imitation555_75_mono.wav,SK,F
d6970,70,imitation,555,76,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_76_mono.wav,SK0910_10_imitation555_76_mono.wav,SK,F
d6970,70,imitation,555,77,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_77_mono.wav,SK0910_10_imitation555_77_mono.wav,SK,F
d6970,70,imitation,555,78,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_78_mono.wav,SK0910_10_imitation555_78_mono.wav,SK,F
d6970,70,imitation,555,79,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_79_mono.wav,SK0910_10_imitation555_79_mono.wav,SK,F
d6970,70,imitation,555,80,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_imitation555_80_mono.wav,SK0910_10_imitation555_80_mono.wav,SK,F
d6970,70,solo,555,1,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_1_mono.wav,SK0910_10_solo555_1_mono.wav,SK,F
d6970,70,solo,555,2,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_2_mono.wav,SK0910_10_solo555_2_mono.wav,SK,F
d6970,70,solo,555,3,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_3_mono.wav,SK0910_10_solo555_3_mono.wav,SK,F
d6970,70,solo,555,4,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_4_mono.wav,SK0910_10_solo555_4_mono.wav,SK,F
d6970,70,solo,555,5,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_5_mono.wav,SK0910_10_solo555_5_mono.wav,SK,F
d6970,70,solo,555,6,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_6_mono.wav,SK0910_10_solo555_6_mono.wav,SK,F
d6970,70,solo,555,7,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_7_mono.wav,SK0910_10_solo555_7_mono.wav,SK,F
d6970,70,solo,555,8,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_8_mono.wav,SK0910_10_solo555_8_mono.wav,SK,F
d6970,70,solo,555,9,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_9_mono.wav,SK0910_10_solo555_9_mono.wav,SK,F
d6970,70,solo,555,10,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_10_mono.wav,SK0910_10_solo555_10_mono.wav,SK,F
d6970,70,solo,555,11,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_11_mono.wav,SK0910_10_solo555_11_mono.wav,SK,F
d6970,70,solo,555,12,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_12_mono.wav,SK0910_10_solo555_12_mono.wav,SK,F
d6970,70,solo,555,13,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_13_mono.wav,SK0910_10_solo555_13_mono.wav,SK,F
d6970,70,solo,555,14,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_14_mono.wav,SK0910_10_solo555_14_mono.wav,SK,F
d6970,70,solo,555,15,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_15_mono.wav,SK0910_10_solo555_15_mono.wav,SK,F
d6970,70,solo,555,16,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_16_mono.wav,SK0910_10_solo555_16_mono.wav,SK,F
d6970,70,solo,555,17,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_17_mono.wav,SK0910_10_solo555_17_mono.wav,SK,F
d6970,70,solo,555,18,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_18_mono.wav,SK0910_10_solo555_18_mono.wav,SK,F
d6970,70,solo,555,19,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_19_mono.wav,SK0910_10_solo555_19_mono.wav,SK,F
d6970,70,solo,555,20,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_20_mono.wav,SK0910_10_solo555_20_mono.wav,SK,F
d6970,70,solo,555,21,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_21_mono.wav,SK0910_10_solo555_21_mono.wav,SK,F
d6970,70,solo,555,22,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_22_mono.wav,SK0910_10_solo555_22_mono.wav,SK,F
d6970,70,solo,555,23,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_23_mono.wav,SK0910_10_solo555_23_mono.wav,SK,F
d6970,70,solo,555,24,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_24_mono.wav,SK0910_10_solo555_24_mono.wav,SK,F
d6970,70,solo,555,25,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_25_mono.wav,SK0910_10_solo555_25_mono.wav,SK,F
d6970,70,solo,555,26,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_26_mono.wav,SK0910_10_solo555_26_mono.wav,SK,F
d6970,70,solo,555,27,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_27_mono.wav,SK0910_10_solo555_27_mono.wav,SK,F
d6970,70,solo,555,28,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_28_mono.wav,SK0910_10_solo555_28_mono.wav,SK,F
d6970,70,solo,555,29,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_29_mono.wav,SK0910_10_solo555_29_mono.wav,SK,F
d6970,70,solo,555,30,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_30_mono.wav,SK0910_10_solo555_30_mono.wav,SK,F
d6970,70,solo,555,31,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_31_mono.wav,SK0910_10_solo555_31_mono.wav,SK,F
d6970,70,solo,555,32,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_32_mono.wav,SK0910_10_solo555_32_mono.wav,SK,F
d6970,70,solo,555,33,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_33_mono.wav,SK0910_10_solo555_33_mono.wav,SK,F
d6970,70,solo,555,34,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_34_mono.wav,SK0910_10_solo555_34_mono.wav,SK,F
d6970,70,solo,555,35,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_35_mono.wav,SK0910_10_solo555_35_mono.wav,SK,F
d6970,70,solo,555,36,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_36_mono.wav,SK0910_10_solo555_36_mono.wav,SK,F
d6970,70,solo,555,37,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_37_mono.wav,SK0910_10_solo555_37_mono.wav,SK,F
d6970,70,solo,555,38,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_38_mono.wav,SK0910_10_solo555_38_mono.wav,SK,F
d6970,70,solo,555,39,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_39_mono.wav,SK0910_10_solo555_39_mono.wav,SK,F
d6970,70,solo,555,40,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_40_mono.wav,SK0910_10_solo555_40_mono.wav,SK,F
d6970,70,solo,555,41,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_41_mono.wav,SK0910_10_solo555_41_mono.wav,SK,F
d6970,70,solo,555,42,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_42_mono.wav,SK0910_10_solo555_42_mono.wav,SK,F
d6970,70,solo,555,43,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_43_mono.wav,SK0910_10_solo555_43_mono.wav,SK,F
d6970,70,solo,555,44,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_44_mono.wav,SK0910_10_solo555_44_mono.wav,SK,F
d6970,70,solo,555,45,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_45_mono.wav,SK0910_10_solo555_45_mono.wav,SK,F
d6970,70,solo,555,46,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_46_mono.wav,SK0910_10_solo555_46_mono.wav,SK,F
d6970,70,solo,555,47,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_47_mono.wav,SK0910_10_solo555_47_mono.wav,SK,F
d6970,70,solo,555,48,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_48_mono.wav,SK0910_10_solo555_48_mono.wav,SK,F
d6970,70,solo,555,49,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_49_mono.wav,SK0910_10_solo555_49_mono.wav,SK,F
d6970,70,solo,555,50,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_50_mono.wav,SK0910_10_solo555_50_mono.wav,SK,F
d6970,70,solo,555,51,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_51_mono.wav,SK0910_10_solo555_51_mono.wav,SK,F
d6970,70,solo,555,52,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_52_mono.wav,SK0910_10_solo555_52_mono.wav,SK,F
d6970,70,solo,555,53,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_53_mono.wav,SK0910_10_solo555_53_mono.wav,SK,F
d6970,70,solo,555,54,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_54_mono.wav,SK0910_10_solo555_54_mono.wav,SK,F
d6970,70,solo,555,55,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_55_mono.wav,SK0910_10_solo555_55_mono.wav,SK,F
d6970,70,solo,555,56,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_56_mono.wav,SK0910_10_solo555_56_mono.wav,SK,F
d6970,70,solo,555,57,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_57_mono.wav,SK0910_10_solo555_57_mono.wav,SK,F
d6970,70,solo,555,58,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_58_mono.wav,SK0910_10_solo555_58_mono.wav,SK,F
d6970,70,solo,555,59,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_59_mono.wav,SK0910_10_solo555_59_mono.wav,SK,F
d6970,70,solo,555,60,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_60_mono.wav,SK0910_10_solo555_60_mono.wav,SK,F
d6970,70,solo,555,61,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_61_mono.wav,SK0910_10_solo555_61_mono.wav,SK,F
d6970,70,solo,555,62,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_62_mono.wav,SK0910_10_solo555_62_mono.wav,SK,F
d6970,70,solo,555,63,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_63_mono.wav,SK0910_10_solo555_63_mono.wav,SK,F
d6970,70,solo,555,64,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_64_mono.wav,SK0910_10_solo555_64_mono.wav,SK,F
d6970,70,solo,555,65,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_65_mono.wav,SK0910_10_solo555_65_mono.wav,SK,F
d6970,70,solo,555,66,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_66_mono.wav,SK0910_10_solo555_66_mono.wav,SK,F
d6970,70,solo,555,67,/NASstorage/Dataset/Reading_task-Dorina/Slovak/wav/SK0910_10_solo555_67_mono.wav,SK0910_10_solo555_67_mono.wav,SK,F
