dyad,speaker,session,sentence,duration(s),size(K),file_name
5051,51,imitation,31,9.38,807.81,d5051_51_imitation555_31_mono.wav
3839,38,imitation,37,7.16,616.68,d3839_38_imitation555_37_mono.wav
5051,50,imitation,41,3.52,303.25,d5051_50_imitation555_41_mono.wav
3435,35,imitation,19,5.34,460.34,d3435_35_imitation555_19_mono.wav
5051,51,imitation,30,5.92,510.05,d5051_51_imitation555_30_mono.wav
3435,34,imitation,68,6.74,580.68,d3435_34_imitation555_68_mono.wav
3839,39,imitation,46,5.86,504.52,d3839_39_imitation555_46_mono.wav
3435,35,imitation,18,6.75,581.33,d3435_35_imitation555_18_mono.wav
5051,50,imitation,40,4.66,401.0,d5051_50_imitation555_40_mono.wav
3839,38,imitation,36,8.7,749.69,d3839_38_imitation555_36_mono.wav
4243,43,imitation,52,6.04,519.89,d4243_43_imitation555_52_mono.wav
4243,42,imitation,22,3.8,327.58,d4243_42_imitation555_22_mono.wav
4243,43,imitation,53,3.5,301.8,d4243_43_imitation555_53_mono.wav
4243,42,imitation,23,6.27,540.09,d4243_42_imitation555_23_mono.wav
3637,36,imitation,67,5.17,445.5,d3637_36_imitation555_67_mono.wav
3637,37,imitation,17,6.27,540.05,d3637_37_imitation555_17_mono.wav
3637,36,imitation,66,6.67,574.8,d3637_36_imitation555_66_mono.wav
3637,37,imitation,16,4.77,410.82,d3637_37_imitation555_16_mono.wav
3031,31,imitation,71,4.14,356.48,d3031_31_imitation555_71_mono.wav
3031,31,imitation,70,4.18,360.04,d3031_31_imitation555_70_mono.wav
4445,45,imitation,34,6.74,580.35,d4445_45_imitation555_34_mono.wav
4445,44,imitation,44,8.34,718.14,d4445_44_imitation555_44_mono.wav
4445,45,imitation,35,3.8,327.67,d4445_45_imitation555_35_mono.wav
4445,44,imitation,45,4.66,401.02,d4445_44_imitation555_45_mono.wav
5051,50,imitation,36,11.29,972.72,d5051_50_imitation555_36_mono.wav
3839,38,imitation,40,5.17,445.38,d3839_38_imitation555_40_mono.wav
5051,51,imitation,46,5.92,510.31,d5051_51_imitation555_46_mono.wav
3839,39,imitation,30,5.96,513.22,d3839_39_imitation555_30_mono.wav
3839,38,imitation,41,4.25,366.53,d3839_38_imitation555_41_mono.wav
5051,50,imitation,37,7.3,628.97,d5051_50_imitation555_37_mono.wav
3839,39,imitation,31,8.56,737.08,d3839_39_imitation555_31_mono.wav
5051,51,imitation,47,6.14,528.6,d5051_51_imitation555_47_mono.wav
4243,42,imitation,55,4.46,383.81,d4243_42_imitation555_55_mono.wav
4243,43,imitation,25,4.69,404.0,d4243_43_imitation555_25_mono.wav
4243,42,imitation,54,3.75,323.4,d4243_42_imitation555_54_mono.wav
4243,43,imitation,24,7.97,686.73,d4243_43_imitation555_24_mono.wav
3637,37,imitation,60,5.63,485.4,d3637_37_imitation555_60_mono.wav
3637,36,imitation,10,5.19,447.07,d3637_36_imitation555_10_mono.wav
3637,37,imitation,61,5.4,465.39,d3637_37_imitation555_61_mono.wav
3637,36,imitation,11,4.99,429.84,d3637_36_imitation555_11_mono.wav
3031,30,imitation,76,4.78,411.68,d3031_30_imitation555_76_mono.wav
3031,30,imitation,77,5.86,504.93,d3031_30_imitation555_77_mono.wav
4445,44,imitation,33,5.77,496.92,d4445_44_imitation555_33_mono.wav
4445,45,imitation,43,7.84,675.07,d4445_45_imitation555_43_mono.wav
4445,44,imitation,32,3.35,288.81,d4445_44_imitation555_32_mono.wav
4445,45,imitation,42,3.82,329.06,d4445_45_imitation555_42_mono.wav
3839,39,imitation,79,7.47,643.49,d3839_39_imitation555_79_mono.wav
3435,34,imitation,57,5.42,466.67,d3435_34_imitation555_57_mono.wav
3435,35,imitation,27,7.89,679.52,d3435_35_imitation555_27_mono.wav
3435,34,imitation,56,8.12,699.74,d3435_34_imitation555_56_mono.wav
3839,39,imitation,78,6.94,597.51,d3839_39_imitation555_78_mono.wav
3435,35,imitation,26,9.26,798.04,d3435_35_imitation555_26_mono.wav
4041,41,imitation,62,6.0,517.17,d4041_41_imitation555_62_mono.wav
4041,40,imitation,12,7.92,682.57,d4041_40_imitation555_12_mono.wav
3435,34,imitation,3,4.61,397.35,d3435_34_imitation555_3_mono.wav
4041,41,imitation,63,3.7,318.95,d4041_41_imitation555_63_mono.wav
3435,34,imitation,2,5.93,511.06,d3435_34_imitation555_2_mono.wav
4041,40,imitation,13,4.19,360.81,d4041_40_imitation555_13_mono.wav
4647,46,imitation,74,4.44,382.09,d4647_46_imitation555_74_mono.wav
4647,46,imitation,75,4.32,372.22,d4647_46_imitation555_75_mono.wav
4849,48,imitation,24,5.74,494.13,d4849_48_imitation555_24_mono.wav
3637,37,imitation,4,4.79,412.54,d3637_37_imitation555_4_mono.wav
4849,49,imitation,54,4.66,401.1,d4849_49_imitation555_54_mono.wav
4849,48,imitation,25,5.2,448.33,d4849_48_imitation555_25_mono.wav
3637,37,imitation,5,5.42,467.02,d3637_37_imitation555_5_mono.wav
4849,49,imitation,55,4.49,386.72,d4849_49_imitation555_55_mono.wav
3637,36,imitation,59,5.4,465.42,d3637_36_imitation555_59_mono.wav
3637,37,imitation,29,4.2,362.08,d3637_37_imitation555_29_mono.wav
3637,36,imitation,58,4.59,395.26,d3637_36_imitation555_58_mono.wav
3637,37,imitation,28,4.72,406.77,d3637_37_imitation555_28_mono.wav
3031,31,imitation,1,4.73,407.63,d3031_31_imitation555_1_mono.wav
4041,40,imitation,80,7.94,683.69,d4041_40_imitation555_80_mono.wav
4849,48,imitation,10,4.57,393.7,d4849_48_imitation555_10_mono.wav
4849,49,imitation,60,7.24,623.46,d4849_49_imitation555_60_mono.wav
4849,48,imitation,11,5.9,508.56,d4849_48_imitation555_11_mono.wav
4849,49,imitation,61,5.52,475.83,d4849_49_imitation555_61_mono.wav
4243,43,imitation,58,4.3,370.66,d4243_43_imitation555_58_mono.wav
4243,42,imitation,28,4.86,418.23,d4243_42_imitation555_28_mono.wav
4243,43,imitation,59,7.19,619.39,d4243_43_imitation555_59_mono.wav
4243,42,imitation,29,2.57,221.2,d4243_42_imitation555_29_mono.wav
3435,35,imitation,80,7.27,626.38,d3435_35_imitation555_80_mono.wav
4041,41,imitation,56,6.87,591.78,d4041_41_imitation555_56_mono.wav
4041,40,imitation,26,10.03,863.7,d4041_40_imitation555_26_mono.wav
4041,41,imitation,57,6.54,563.14,d4041_41_imitation555_57_mono.wav
4041,40,imitation,27,8.57,738.12,d4041_40_imitation555_27_mono.wav
3435,34,imitation,63,3.94,339.42,d3435_34_imitation555_63_mono.wav
3435,35,imitation,13,4.23,364.57,d3435_35_imitation555_13_mono.wav
3435,34,imitation,62,6.57,565.96,d3435_34_imitation555_62_mono.wav
3435,35,imitation,12,6.12,526.82,d3435_35_imitation555_12_mono.wav
4647,47,imitation,30,4.83,416.3,d4647_47_imitation555_30_mono.wav
4647,46,imitation,40,3.96,340.81,d4647_46_imitation555_40_mono.wav
4647,47,imitation,31,5.19,446.93,d4647_47_imitation555_31_mono.wav
4647,46,imitation,41,3.34,287.38,d4647_46_imitation555_41_mono.wav
3637,37,imitation,54,5.27,454.08,d3637_37_imitation555_54_mono.wav
3637,36,imitation,24,6.15,530.07,d3637_36_imitation555_24_mono.wav
3637,37,imitation,55,4.57,393.66,d3637_37_imitation555_55_mono.wav
3637,36,imitation,25,5.18,445.8,d3637_36_imitation555_25_mono.wav
4243,42,imitation,61,4.99,429.71,d4243_42_imitation555_61_mono.wav
4243,43,imitation,11,5.74,494.14,d4243_43_imitation555_11_mono.wav
4243,42,imitation,60,6.34,545.86,d4243_42_imitation555_60_mono.wav
4243,43,imitation,10,3.95,340.66,d4243_43_imitation555_10_mono.wav
4849,49,imitation,29,6.54,563.23,d4849_49_imitation555_29_mono.wav
4849,48,imitation,59,5.92,510.01,d4849_48_imitation555_59_mono.wav
4445,45,imitation,77,6.76,582.01,d4445_45_imitation555_77_mono.wav
4849,49,imitation,28,6.77,583.27,d4849_49_imitation555_28_mono.wav
4445,45,imitation,76,4.27,367.83,d4445_45_imitation555_76_mono.wav
4849,48,imitation,58,5.11,439.78,d4849_48_imitation555_58_mono.wav
3031,31,imitation,32,4.39,377.86,d3031_31_imitation555_32_mono.wav
3031,30,imitation,42,4.23,364.18,d3031_30_imitation555_42_mono.wav
3031,31,imitation,33,5.97,514.49,d3031_31_imitation555_33_mono.wav
3031,30,imitation,43,7.02,604.72,d3031_30_imitation555_43_mono.wav
4647,47,imitation,79,5.57,479.75,d4647_47_imitation555_79_mono.wav
4647,47,imitation,78,4.87,419.44,d4647_47_imitation555_78_mono.wav
3839,38,imitation,74,5.59,481.3,d3839_38_imitation555_74_mono.wav
3839,39,imitation,2,6.07,522.97,d3839_39_imitation555_2_mono.wav
5051,51,imitation,72,6.84,588.84,d5051_51_imitation555_72_mono.wav
3839,38,imitation,75,5.4,465.47,d3839_38_imitation555_75_mono.wav
3839,39,imitation,3,4.16,357.95,d3839_39_imitation555_3_mono.wav
5051,51,imitation,73,5.82,501.58,d5051_51_imitation555_73_mono.wav
3031,30,imitation,9,3.42,294.36,d3031_30_imitation555_9_mono.wav
3031,30,imitation,8,5.76,496.54,d3031_30_imitation555_8_mono.wav
3637,36,imitation,53,3.31,285.24,d3637_36_imitation555_53_mono.wav
3637,37,imitation,23,5.79,498.57,d3637_37_imitation555_23_mono.wav
3839,38,imitation,1,5.54,477.02,d3839_38_imitation555_1_mono.wav
3637,36,imitation,52,6.0,517.14,d3637_36_imitation555_52_mono.wav
3637,37,imitation,22,3.59,309.13,d3637_37_imitation555_22_mono.wav
4243,43,imitation,66,4.07,350.56,d4243_43_imitation555_66_mono.wav
4243,42,imitation,16,3.73,321.71,d4243_42_imitation555_16_mono.wav
4243,43,imitation,67,3.65,314.82,d4243_43_imitation555_67_mono.wav
4243,42,imitation,17,6.86,590.63,d4243_42_imitation555_17_mono.wav
4445,44,imitation,70,3.9,336.22,d4445_44_imitation555_70_mono.wav
4445,44,imitation,71,4.27,367.81,d4445_44_imitation555_71_mono.wav
3031,30,imitation,35,3.81,328.25,d3031_30_imitation555_35_mono.wav
3031,31,imitation,45,4.62,398.07,d3031_31_imitation555_45_mono.wav
3031,30,imitation,34,4.66,401.76,d3031_30_imitation555_34_mono.wav
3031,31,imitation,44,8.64,744.17,d3031_31_imitation555_44_mono.wav
3839,39,imitation,73,5.54,477.0,d3839_39_imitation555_73_mono.wav
5051,50,imitation,75,5.32,458.68,d5051_50_imitation555_75_mono.wav
3839,39,imitation,72,7.69,662.53,d3839_39_imitation555_72_mono.wav
5051,50,imitation,74,6.74,580.28,d5051_50_imitation555_74_mono.wav
4041,41,imitation,68,6.34,545.84,d4041_41_imitation555_68_mono.wav
4041,40,imitation,18,7.56,650.97,d4041_40_imitation555_18_mono.wav
3435,34,imitation,9,3.12,268.66,d3435_34_imitation555_9_mono.wav
4041,41,imitation,69,4.99,429.53,d4041_41_imitation555_69_mono.wav
3435,34,imitation,8,5.62,483.9,d3435_34_imitation555_8_mono.wav
4041,40,imitation,19,5.77,497.0,d4041_40_imitation555_19_mono.wav
4849,49,imitation,17,7.8,672.26,d4849_49_imitation555_17_mono.wav
4445,44,imitation,39,5.25,452.65,d4445_44_imitation555_39_mono.wav
4849,48,imitation,67,3.82,329.03,d4849_48_imitation555_67_mono.wav
4445,45,imitation,49,5.54,476.94,d4445_45_imitation555_49_mono.wav
4445,44,imitation,38,6.16,530.32,d4445_44_imitation555_38_mono.wav
4849,49,imitation,16,6.0,517.23,d4849_49_imitation555_16_mono.wav
4445,45,imitation,48,5.09,438.26,d4445_45_imitation555_48_mono.wav
4849,48,imitation,66,3.55,306.22,d4849_48_imitation555_66_mono.wav
4041,40,imitation,51,6.39,550.37,d4041_40_imitation555_51_mono.wav
4041,41,imitation,21,3.6,310.49,d4041_41_imitation555_21_mono.wav
4041,40,imitation,50,4.52,389.66,d4041_40_imitation555_50_mono.wav
4041,41,imitation,20,5.14,442.55,d4041_41_imitation555_20_mono.wav
3435,35,imitation,64,4.66,401.01,d3435_35_imitation555_64_mono.wav
3435,34,imitation,14,5.47,471.08,d3435_34_imitation555_14_mono.wav
3435,35,imitation,65,7.73,665.47,d3435_35_imitation555_65_mono.wav
3435,34,imitation,15,5.74,494.49,d3435_34_imitation555_15_mono.wav
4647,46,imitation,37,6.29,542.01,d4647_46_imitation555_37_mono.wav
4647,47,imitation,47,4.47,385.02,d4647_47_imitation555_47_mono.wav
4647,46,imitation,36,8.2,706.57,d4647_46_imitation555_36_mono.wav
4647,47,imitation,46,4.97,428.05,d4647_47_imitation555_46_mono.wav
3637,36,imitation,70,4.52,389.54,d3637_36_imitation555_70_mono.wav
3637,36,imitation,71,4.67,402.29,d3637_36_imitation555_71_mono.wav
4243,43,imitation,45,4.72,406.72,d4243_43_imitation555_45_mono.wav
4243,42,imitation,35,3.79,326.2,d4243_42_imitation555_35_mono.wav
4243,43,imitation,44,7.7,663.5,d4243_43_imitation555_44_mono.wav
4243,42,imitation,34,5.2,448.29,d4243_42_imitation555_34_mono.wav
4445,45,imitation,23,6.19,533.06,d4445_45_imitation555_23_mono.wav
4445,44,imitation,53,3.97,342.01,d4445_44_imitation555_53_mono.wav
4445,45,imitation,22,4.17,359.09,d4445_45_imitation555_22_mono.wav
4445,44,imitation,52,6.94,597.54,d4445_44_imitation555_52_mono.wav
3031,30,imitation,16,5.41,465.72,d3031_30_imitation555_16_mono.wav
3031,31,imitation,66,4.93,425.04,d3031_31_imitation555_66_mono.wav
3031,30,imitation,17,6.07,522.7,d3031_30_imitation555_17_mono.wav
3031,31,imitation,67,4.09,352.59,d3031_31_imitation555_67_mono.wav
3839,39,imitation,50,4.19,360.71,d3839_39_imitation555_50_mono.wav
5051,51,imitation,26,7.86,676.89,d5051_51_imitation555_26_mono.wav
3839,38,imitation,20,4.89,421.13,d3839_38_imitation555_20_mono.wav
5051,50,imitation,56,7.2,620.44,d5051_50_imitation555_56_mono.wav
5051,51,imitation,27,7.83,674.11,d5051_51_imitation555_27_mono.wav
3839,39,imitation,51,6.69,576.32,d3839_39_imitation555_51_mono.wav
5051,50,imitation,57,8.31,715.52,d5051_50_imitation555_57_mono.wav
3839,38,imitation,21,4.2,362.11,d3839_38_imitation555_21_mono.wav
4849,49,imitation,34,4.94,425.27,d4849_49_imitation555_34_mono.wav
4647,47,imitation,5,4.05,349.18,d4647_47_imitation555_5_mono.wav
4849,48,imitation,44,8.43,725.85,d4849_48_imitation555_44_mono.wav
5051,51,imitation,7,6.47,557.32,d5051_51_imitation555_7_mono.wav
4647,47,imitation,4,4.2,361.93,d4647_47_imitation555_4_mono.wav
4849,49,imitation,35,3.49,300.31,d4849_49_imitation555_35_mono.wav
5051,51,imitation,6,8.72,751.55,d5051_51_imitation555_6_mono.wav
4849,48,imitation,45,4.05,349.27,d4849_48_imitation555_45_mono.wav
4041,41,imitation,1,4.29,369.36,d4041_41_imitation555_1_mono.wav
3637,37,imitation,49,5.16,444.13,d3637_37_imitation555_49_mono.wav
3637,36,imitation,39,5.74,494.03,d3637_36_imitation555_39_mono.wav
3637,37,imitation,48,6.04,520.08,d3637_37_imitation555_48_mono.wav
3637,36,imitation,38,5.95,512.92,d3637_36_imitation555_38_mono.wav
4445,44,imitation,2,5.22,449.89,d4445_44_imitation555_2_mono.wav
4041,40,imitation,72,6.67,574.56,d4041_40_imitation555_72_mono.wav
4445,44,imitation,3,3.9,336.06,d4445_44_imitation555_3_mono.wav
4041,40,imitation,73,6.5,560.18,d4041_40_imitation555_73_mono.wav
3435,35,imitation,47,5.69,489.77,d3435_35_imitation555_47_mono.wav
3839,38,imitation,69,7.2,620.54,d3839_38_imitation555_69_mono.wav
3435,34,imitation,37,7.65,658.75,d3435_34_imitation555_37_mono.wav
3839,39,imitation,19,5.2,448.24,d3839_39_imitation555_19_mono.wav
3839,38,imitation,68,6.82,587.79,d3839_38_imitation555_68_mono.wav
3435,35,imitation,46,6.1,525.08,d3435_35_imitation555_46_mono.wav
3839,39,imitation,18,6.9,594.65,d3839_39_imitation555_18_mono.wav
3435,34,imitation,36,7.67,660.37,d3435_34_imitation555_36_mono.wav
4647,46,imitation,14,4.47,385.07,d4647_46_imitation555_14_mono.wav
4647,47,imitation,64,2.72,234.21,d4647_47_imitation555_64_mono.wav
4243,42,imitation,7,5.67,488.4,d4243_42_imitation555_7_mono.wav
4647,46,imitation,15,5.24,451.13,d4647_46_imitation555_15_mono.wav
4243,42,imitation,6,7.52,647.94,d4243_42_imitation555_6_mono.wav
4647,47,imitation,65,5.94,511.36,d4647_47_imitation555_65_mono.wav
3031,30,imitation,28,4.61,397.38,d3031_30_imitation555_28_mono.wav
3031,31,imitation,58,5.3,456.91,d3031_31_imitation555_58_mono.wav
3031,30,imitation,29,3.64,313.98,d3031_30_imitation555_29_mono.wav
3031,31,imitation,59,5.84,503.14,d3031_31_imitation555_59_mono.wav
4849,48,imitation,33,5.56,478.63,d4849_48_imitation555_33_mono.wav
4243,43,imitation,5,5.3,456.86,d4243_43_imitation555_5_mono.wav
4849,49,imitation,43,6.36,547.44,d4849_49_imitation555_43_mono.wav
4849,48,imitation,32,3.95,340.51,d4849_48_imitation555_32_mono.wav
4647,47,imitation,80,4.29,369.37,d4647_47_imitation555_80_mono.wav
4849,49,imitation,42,4.02,346.48,d4849_49_imitation555_42_mono.wav
4243,43,imitation,4,4.6,396.5,d4243_43_imitation555_4_mono.wav
4445,45,imitation,1,5.7,491.28,d4445_45_imitation555_1_mono.wav
4041,41,imitation,75,5.02,432.49,d4041_41_imitation555_75_mono.wav
4041,40,imitation,2,6.87,591.96,d4041_40_imitation555_2_mono.wav
4041,41,imitation,74,5.72,492.97,d4041_41_imitation555_74_mono.wav
4041,40,imitation,3,4.54,390.8,d4041_40_imitation555_3_mono.wav
3435,34,imitation,40,4.8,413.87,d3435_34_imitation555_40_mono.wav
5051,51,imitation,18,8.51,732.63,d5051_51_imitation555_18_mono.wav
4849,49,imitation,9,3.34,287.39,d4849_49_imitation555_9_mono.wav
5051,50,imitation,68,7.72,665.31,d5051_50_imitation555_68_mono.wav
3435,35,imitation,30,6.55,563.8,d3435_35_imitation555_30_mono.wav
5051,51,imitation,19,4.49,386.46,d5051_51_imitation555_19_mono.wav
3435,34,imitation,41,3.96,341.33,d3435_34_imitation555_41_mono.wav
4849,49,imitation,8,5.19,446.99,d4849_49_imitation555_8_mono.wav
3435,35,imitation,31,9.07,781.51,d3435_35_imitation555_31_mono.wav
5051,50,imitation,69,8.24,709.64,d5051_50_imitation555_69_mono.wav
4647,46,imitation,7,4.82,415.34,d4647_46_imitation555_7_mono.wav
4647,47,imitation,13,3.35,288.95,d4647_47_imitation555_13_mono.wav
5051,50,imitation,5,5.9,508.5,d5051_50_imitation555_5_mono.wav
4647,46,imitation,63,3.47,298.76,d4647_46_imitation555_63_mono.wav
4647,47,imitation,12,4.92,423.89,d4647_47_imitation555_12_mono.wav
4647,46,imitation,6,7.17,617.61,d4647_46_imitation555_6_mono.wav
4647,46,imitation,62,6.1,525.79,d4647_46_imitation555_62_mono.wav
5051,50,imitation,4,5.74,494.12,d5051_50_imitation555_4_mono.wav
3637,37,imitation,77,6.44,554.45,d3637_37_imitation555_77_mono.wav
3637,37,imitation,76,4.57,393.71,d3637_37_imitation555_76_mono.wav
4243,42,imitation,42,3.84,330.42,d4243_42_imitation555_42_mono.wav
4243,43,imitation,32,3.62,311.88,d4243_43_imitation555_32_mono.wav
4243,42,imitation,43,5.77,496.96,d4243_42_imitation555_43_mono.wav
4243,43,imitation,33,6.05,521.53,d4243_43_imitation555_33_mono.wav
4445,44,imitation,24,5.79,498.76,d4445_44_imitation555_24_mono.wav
4445,45,imitation,54,5.32,458.4,d4445_45_imitation555_54_mono.wav
4445,44,imitation,25,4.64,399.36,d4445_44_imitation555_25_mono.wav
4445,45,imitation,55,4.86,418.22,d4445_45_imitation555_55_mono.wav
3031,31,imitation,11,5.17,445.16,d3031_31_imitation555_11_mono.wav
3031,30,imitation,61,6.09,525.01,d3031_30_imitation555_61_mono.wav
3031,31,imitation,10,4.76,410.43,d3031_31_imitation555_10_mono.wav
3031,30,imitation,60,5.92,510.18,d3031_30_imitation555_60_mono.wav
5051,50,imitation,21,4.84,416.62,d5051_50_imitation555_21_mono.wav
3435,35,imitation,79,7.41,638.03,d3435_35_imitation555_79_mono.wav
3839,38,imitation,57,9.41,810.29,d3839_38_imitation555_57_mono.wav
5051,51,imitation,51,6.96,599.31,d5051_51_imitation555_51_mono.wav
3839,39,imitation,27,6.52,561.86,d3839_39_imitation555_27_mono.wav
3839,38,imitation,56,6.36,547.49,d3839_38_imitation555_56_mono.wav
3435,35,imitation,78,7.0,603.06,d3435_35_imitation555_78_mono.wav
5051,50,imitation,20,5.17,445.24,d5051_50_imitation555_20_mono.wav
3839,39,imitation,26,7.54,649.28,d3839_39_imitation555_26_mono.wav
5051,51,imitation,50,4.12,355.09,d5051_51_imitation555_50_mono.wav
4041,40,imitation,78,6.96,599.16,d4041_40_imitation555_78_mono.wav
4445,44,imitation,8,5.47,471.18,d4445_44_imitation555_8_mono.wav
4041,40,imitation,79,7.62,656.8,d4041_40_imitation555_79_mono.wav
4445,44,imitation,9,3.57,307.56,d4445_44_imitation555_9_mono.wav
5051,50,imitation,15,5.11,439.94,d5051_50_imitation555_15_mono.wav
3839,38,imitation,63,6.51,560.4,d3839_38_imitation555_63_mono.wav
5051,51,imitation,65,7.37,634.86,d5051_51_imitation555_65_mono.wav
3839,39,imitation,13,3.84,330.5,d3839_39_imitation555_13_mono.wav
3839,38,imitation,62,6.67,574.66,d3839_38_imitation555_62_mono.wav
5051,50,imitation,14,7.81,672.35,d5051_50_imitation555_14_mono.wav
3839,39,imitation,12,7.09,610.75,d3839_39_imitation555_12_mono.wav
5051,51,imitation,64,3.94,339.03,d5051_51_imitation555_64_mono.wav
4243,42,imitation,76,4.77,410.96,d4243_42_imitation555_76_mono.wav
4243,42,imitation,77,5.24,451.01,d4243_42_imitation555_77_mono.wav
3637,37,imitation,43,6.39,550.28,d3637_37_imitation555_43_mono.wav
4849,48,imitation,1,4.15,357.72,d4849_48_imitation555_1_mono.wav
3637,36,imitation,33,5.39,464.28,d3637_36_imitation555_33_mono.wav
3637,37,imitation,42,4.02,346.29,d3637_37_imitation555_42_mono.wav
3839,39,imitation,80,5.85,504.33,d3839_39_imitation555_80_mono.wav
3637,36,imitation,32,4.2,362.14,d3637_36_imitation555_32_mono.wav
3031,31,imitation,25,5.06,435.56,d3031_31_imitation555_25_mono.wav
3031,30,imitation,55,5.09,438.7,d3031_30_imitation555_55_mono.wav
3031,31,imitation,24,5.66,487.23,d3031_31_imitation555_24_mono.wav
3031,30,imitation,54,4.47,385.42,d3031_30_imitation555_54_mono.wav
4445,44,imitation,10,4.26,366.67,d4445_44_imitation555_10_mono.wav
4445,45,imitation,60,7.46,642.38,d4445_45_imitation555_60_mono.wav
4445,44,imitation,11,3.99,343.53,d4445_44_imitation555_11_mono.wav
4445,45,imitation,61,5.6,482.63,d4445_45_imitation555_61_mono.wav
3435,34,imitation,74,5.57,480.22,d3435_34_imitation555_74_mono.wav
3435,34,imitation,75,6.12,527.48,d3435_34_imitation555_75_mono.wav
4041,41,imitation,41,3.87,333.3,d4041_41_imitation555_41_mono.wav
4041,40,imitation,31,7.46,642.56,d4041_40_imitation555_31_mono.wav
4041,41,imitation,40,4.64,399.38,d4041_41_imitation555_40_mono.wav
4041,40,imitation,30,6.1,525.71,d4041_40_imitation555_30_mono.wav
4647,47,imitation,27,5.52,475.73,d4647_47_imitation555_27_mono.wav
4647,46,imitation,57,4.49,386.78,d4647_46_imitation555_57_mono.wav
4647,47,imitation,26,6.06,521.65,d4647_47_imitation555_26_mono.wav
4647,46,imitation,56,6.74,580.29,d4647_46_imitation555_56_mono.wav
4445,45,imitation,29,5.07,436.79,d4445_45_imitation555_29_mono.wav
4445,44,imitation,59,6.07,522.82,d4445_44_imitation555_59_mono.wav
4849,49,imitation,77,5.69,490.05,d4849_49_imitation555_77_mono.wav
4445,45,imitation,28,5.57,479.88,d4445_45_imitation555_28_mono.wav
4849,49,imitation,76,4.37,376.39,d4849_49_imitation555_76_mono.wav
4445,44,imitation,58,4.57,393.64,d4445_44_imitation555_58_mono.wav
3435,35,imitation,73,5.19,447.0,d3435_35_imitation555_73_mono.wav
3435,35,imitation,72,6.93,596.69,d3435_35_imitation555_72_mono.wav
4041,40,imitation,46,6.0,517.08,d4041_40_imitation555_46_mono.wav
4041,41,imitation,36,6.89,593.58,d4041_41_imitation555_36_mono.wav
4041,40,imitation,47,5.56,478.68,d4041_40_imitation555_47_mono.wav
4041,41,imitation,37,7.39,636.59,d4041_41_imitation555_37_mono.wav
4647,46,imitation,20,3.75,323.37,d4647_46_imitation555_20_mono.wav
4647,47,imitation,50,2.89,248.73,d4647_47_imitation555_50_mono.wav
4647,46,imitation,21,2.8,241.41,d4647_46_imitation555_21_mono.wav
4647,47,imitation,51,4.55,392.27,d4647_47_imitation555_51_mono.wav
4849,48,imitation,70,3.84,330.55,d4849_48_imitation555_70_mono.wav
4849,48,imitation,71,4.5,387.95,d4849_48_imitation555_71_mono.wav
4243,42,imitation,48,4.47,385.07,d4243_42_imitation555_48_mono.wav
4243,43,imitation,38,5.96,513.09,d4243_43_imitation555_38_mono.wav
4243,42,imitation,49,5.02,432.63,d4243_42_imitation555_49_mono.wav
4243,43,imitation,39,5.79,498.6,d4243_43_imitation555_39_mono.wav
4647,47,imitation,19,4.0,344.74,d4647_47_imitation555_19_mono.wav
4647,46,imitation,69,5.26,452.79,d4647_46_imitation555_69_mono.wav
4647,47,imitation,18,5.87,505.55,d4647_47_imitation555_18_mono.wav
4647,46,imitation,68,4.79,412.73,d4647_46_imitation555_68_mono.wav
4041,40,imitation,8,6.27,540.17,d4041_40_imitation555_8_mono.wav
4041,40,imitation,9,4.17,359.18,d4041_40_imitation555_9_mono.wav
3839,39,imitation,64,4.59,395.19,d3839_39_imitation555_64_mono.wav
5051,51,imitation,12,8.4,723.83,d5051_51_imitation555_12_mono.wav
3839,38,imitation,14,4.25,366.38,d3839_38_imitation555_14_mono.wav
5051,50,imitation,62,5.49,472.99,d5051_50_imitation555_62_mono.wav
4849,49,imitation,3,3.39,291.66,d4849_49_imitation555_3_mono.wav
5051,51,imitation,13,3.74,321.79,d5051_51_imitation555_13_mono.wav
3839,39,imitation,65,7.72,665.13,d3839_39_imitation555_65_mono.wav
5051,50,imitation,63,4.64,399.46,d5051_50_imitation555_63_mono.wav
4849,49,imitation,2,5.17,445.38,d4849_49_imitation555_2_mono.wav
3839,38,imitation,15,5.79,498.67,d3839_38_imitation555_15_mono.wav
4243,43,imitation,71,3.54,304.65,d4243_43_imitation555_71_mono.wav
4243,43,imitation,70,3.45,297.63,d4243_43_imitation555_70_mono.wav
3637,36,imitation,44,6.92,596.31,d3637_36_imitation555_44_mono.wav
5051,51,imitation,80,5.05,435.35,d5051_51_imitation555_80_mono.wav
3637,37,imitation,34,5.14,442.48,d3637_37_imitation555_34_mono.wav
3637,36,imitation,45,5.09,438.29,d3637_36_imitation555_45_mono.wav
3637,37,imitation,35,4.24,365.01,d3637_37_imitation555_35_mono.wav
3031,30,imitation,22,4.2,362.08,d3031_30_imitation555_22_mono.wav
3031,31,imitation,52,6.82,587.85,d3031_31_imitation555_52_mono.wav
3031,30,imitation,23,6.86,591.1,d3031_30_imitation555_23_mono.wav
3031,31,imitation,53,4.29,369.18,d3031_31_imitation555_53_mono.wav
4445,45,imitation,17,6.09,524.59,d4445_45_imitation555_17_mono.wav
4849,48,imitation,39,4.96,426.87,d4849_48_imitation555_39_mono.wav
4445,44,imitation,67,4.24,364.99,d4445_44_imitation555_67_mono.wav
