dyad,speaker,session,sentence,duration(s),size(K),file_name
7374,74,imitation,41,4.71,406.07,SK1314_14_imitation555_41_mono.wav
7374,74,imitation,40,6.84,588.85,SK1314_14_imitation555_40_mono.wav
6768,67,imitation,74,5.98,514.95,SK0708_7_imitation555_74_mono.wav
7172,72,imitation,60,6.97,600.47,SK1112_12_imitation555_60_mono.wav
6970,69,imitation,6,9.26,797.98,SK0910_9_imitation555_6_mono.wav
7172,72,imitation,61,6.44,554.74,SK1112_12_imitation555_61_mono.wav
6970,69,imitation,7,6.72,579.2,SK0910_9_imitation555_7_mono.wav
6768,67,imitation,75,6.26,539.32,SK0708_7_imitation555_75_mono.wav
7980,80,imitation,27,6.49,559.22,SK1920_20_imitation555_27_mono.wav
7172,71,imitation,63,3.5,301.59,SK1112_11_imitation555_63_mono.wav
7980,80,imitation,26,6.93,597.29,SK1920_20_imitation555_26_mono.wav
7172,71,imitation,62,6.34,546.47,SK1112_11_imitation555_62_mono.wav
6566,66,imitation,46,5.54,477.22,SK0506_6_imitation555_46_mono.wav
6566,66,imitation,47,5.1,439.49,SK0506_6_imitation555_47_mono.wav
7576,75,imitation,26,9.07,781.27,SK1516_15_imitation555_26_mono.wav
6566,65,imitation,68,7.99,687.99,SK0506_5_imitation555_68_mono.wav
7576,75,imitation,27,8.54,735.88,SK1516_15_imitation555_27_mono.wav
6566,65,imitation,69,8.1,697.46,SK0506_5_imitation555_69_mono.wav
6970,69,imitation,10,5.3,456.55,SK0910_9_imitation555_10_mono.wav
6970,69,imitation,11,6.29,542.25,SK0910_9_imitation555_11_mono.wav
6162,61,imitation,41,6.09,524.59,SK0102_1_imitation555_41_mono.wav
6162,61,imitation,40,7.16,616.93,SK0102_1_imitation555_40_mono.wav
6768,67,imitation,59,7.49,645.52,SK0708_7_imitation555_59_mono.wav
6768,67,imitation,58,5.68,489.62,SK0708_7_imitation555_58_mono.wav
7778,77,imitation,50,5.87,505.47,SK1718_17_imitation555_50_mono.wav
6162,62,imitation,42,7.28,627.18,SK0102_2_imitation555_42_mono.wav
7374,73,imitation,50,5.07,436.82,SK1314_13_imitation555_50_mono.wav
7374,73,imitation,51,6.25,538.2,SK1314_13_imitation555_51_mono.wav
7778,77,imitation,51,10.51,904.87,SK1718_17_imitation555_51_mono.wav
6162,62,imitation,43,10.6,912.79,SK0102_2_imitation555_43_mono.wav
6162,61,imitation,6,11.47,988.24,SK0102_1_imitation555_6_mono.wav
6162,61,imitation,7,9.59,825.63,SK0102_1_imitation555_7_mono.wav
7576,76,imitation,25,6.61,569.81,SK1516_16_imitation555_25_mono.wav
7576,76,imitation,24,6.69,576.53,SK1516_16_imitation555_24_mono.wav
6768,68,imitation,27,7.02,604.87,SK0708_8_imitation555_27_mono.wav
6364,64,imitation,10,8.03,691.43,SK0304_4_imitation555_10_mono.wav
6768,68,imitation,26,8.16,702.71,SK0708_8_imitation555_26_mono.wav
6364,64,imitation,11,8.78,756.29,SK0304_4_imitation555_11_mono.wav
6768,67,imitation,10,7.19,619.08,SK0708_7_imitation555_10_mono.wav
6768,67,imitation,11,4.86,418.3,SK0708_7_imitation555_11_mono.wav
7374,74,imitation,25,5.35,461.2,SK1314_14_imitation555_25_mono.wav
7980,80,imitation,9,3.62,312.02,SK1920_20_imitation555_9_mono.wav
7980,80,imitation,8,5.85,504.18,SK1920_20_imitation555_8_mono.wav
7374,74,imitation,24,6.38,549.57,SK1314_14_imitation555_24_mono.wav
6970,69,imitation,59,8.24,709.69,SK0910_9_imitation555_59_mono.wav
6364,63,imitation,65,9.84,847.16,SK0304_3_imitation555_65_mono.wav
6970,69,imitation,58,5.71,491.52,SK0910_9_imitation555_58_mono.wav
6364,63,imitation,64,4.57,393.67,SK0304_3_imitation555_64_mono.wav
6566,65,imitation,21,3.72,320.8,SK0506_5_imitation555_21_mono.wav
7778,78,imitation,67,6.54,563.44,SK1718_18_imitation555_67_mono.wav
6566,65,imitation,20,5.19,447.42,SK0506_5_imitation555_20_mono.wav
7778,78,imitation,66,7.39,636.22,SK1718_18_imitation555_66_mono.wav
7374,73,imitation,2,6.63,570.84,SK1314_13_imitation555_2_mono.wav
6364,64,imitation,59,8.62,742.77,SK0304_4_imitation555_59_mono.wav
6364,64,imitation,58,8.5,732.17,SK0304_4_imitation555_58_mono.wav
7374,73,imitation,3,4.44,382.13,SK1314_13_imitation555_3_mono.wav
6566,66,imitation,22,4.38,377.65,SK0506_6_imitation555_22_mono.wav
6566,66,imitation,23,7.13,614.08,SK0506_6_imitation555_23_mono.wav
7980,80,imitation,43,5.9,508.48,SK1920_20_imitation555_43_mono.wav
7980,80,imitation,42,4.88,420.2,SK1920_20_imitation555_42_mono.wav
7374,73,imitation,19,5.83,502.63,SK1314_13_imitation555_19_mono.wav
7778,77,imitation,19,6.57,566.11,SK1718_17_imitation555_19_mono.wav
7778,77,imitation,18,9.02,776.7,SK1718_17_imitation555_18_mono.wav
7374,73,imitation,18,7.75,667.48,SK1314_13_imitation555_18_mono.wav
7172,72,imitation,73,5.24,451.55,SK1112_12_imitation555_73_mono.wav
6768,67,imitation,67,5.31,456.98,SK0708_7_imitation555_67_mono.wav
6768,67,imitation,66,4.92,424.25,SK0708_7_imitation555_66_mono.wav
7172,72,imitation,72,7.26,625.28,SK1112_12_imitation555_72_mono.wav
7374,74,imitation,52,7.29,627.87,SK1314_14_imitation555_52_mono.wav
7374,74,imitation,53,5.29,455.51,SK1314_14_imitation555_53_mono.wav
6364,63,imitation,12,7.87,677.73,SK0304_3_imitation555_12_mono.wav
6364,63,imitation,13,4.34,373.6,SK0304_3_imitation555_13_mono.wav
7778,78,imitation,10,8.22,708.31,SK1718_18_imitation555_10_mono.wav
7576,75,imitation,18,6.42,553.19,SK1516_15_imitation555_18_mono.wav
6566,65,imitation,56,6.03,519.85,SK0506_5_imitation555_56_mono.wav
7778,78,imitation,11,8.31,715.55,SK1718_18_imitation555_11_mono.wav
7576,75,imitation,19,7.49,645.26,SK1516_15_imitation555_19_mono.wav
6566,65,imitation,57,5.56,479.37,SK0506_5_imitation555_57_mono.wav
6768,68,imitation,19,5.11,440.44,SK0708_8_imitation555_19_mono.wav
6364,63,imitation,80,7.64,657.93,SK0304_3_imitation555_80_mono.wav
6768,68,imitation,18,6.48,558.53,SK0708_8_imitation555_18_mono.wav
6566,66,imitation,55,5.23,450.69,SK0506_6_imitation555_55_mono.wav
6566,66,imitation,54,5.53,476.7,SK0506_6_imitation555_54_mono.wav
7172,71,imitation,70,4.21,362.4,SK1112_11_imitation555_70_mono.wav
7980,80,imitation,34,4.71,405.81,SK1920_20_imitation555_34_mono.wav
7172,71,imitation,71,4.42,380.66,SK1112_11_imitation555_71_mono.wav
7980,80,imitation,35,4.73,407.11,SK1920_20_imitation555_35_mono.wav
6970,70,imitation,72,8.5,732.0,SK0910_10_imitation555_72_mono.wav
7778,78,imitation,59,11.0,947.5,SK1718_18_imitation555_59_mono.wav
7576,75,imitation,51,7.5,646.12,SK1516_15_imitation555_51_mono.wav
7980,79,imitation,73,4.59,395.39,SK1920_19_imitation555_73_mono.wav
6970,70,imitation,73,7.04,606.42,SK0910_10_imitation555_73_mono.wav
7980,79,imitation,72,6.47,557.32,SK1920_19_imitation555_72_mono.wav
7778,78,imitation,58,7.56,650.95,SK1718_18_imitation555_58_mono.wav
7576,75,imitation,50,4.8,413.31,SK1516_15_imitation555_50_mono.wav
6970,69,imitation,67,5.08,437.68,SK0910_9_imitation555_67_mono.wav
6970,69,imitation,66,5.05,435.27,SK0910_9_imitation555_66_mono.wav
6162,61,imitation,36,11.52,992.47,SK0102_1_imitation555_36_mono.wav
6162,61,imitation,37,9.59,826.23,SK0102_1_imitation555_37_mono.wav
7374,73,imitation,27,7.64,658.1,SK1314_13_imitation555_27_mono.wav
7778,77,imitation,27,8.93,769.38,SK1718_17_imitation555_27_mono.wav
6162,62,imitation,35,7.68,661.46,SK0102_2_imitation555_35_mono.wav
7778,77,imitation,26,10.73,924.07,SK1718_17_imitation555_26_mono.wav
6162,62,imitation,34,7.08,610.21,SK0102_2_imitation555_34_mono.wav
7374,73,imitation,26,9.55,822.61,SK1314_13_imitation555_26_mono.wav
7172,71,imitation,39,13.28,1144.23,SK1112_11_imitation555_39_mono.wav
7172,71,imitation,38,8.19,705.3,SK1112_11_imitation555_38_mono.wav
7576,76,imitation,52,8.01,689.54,SK1516_16_imitation555_52_mono.wav
7576,76,imitation,53,5.05,434.67,SK1516_16_imitation555_53_mono.wav
6970,70,imitation,3,4.83,416.41,SK0910_10_imitation555_3_mono.wav
6364,64,imitation,67,6.12,526.83,SK0304_4_imitation555_67_mono.wav
6768,68,imitation,50,4.64,399.79,SK0708_8_imitation555_50_mono.wav
6970,70,imitation,2,5.49,472.74,SK0910_10_imitation555_2_mono.wav
6364,64,imitation,66,6.42,553.36,SK0304_4_imitation555_66_mono.wav
6768,68,imitation,51,6.54,563.7,SK0708_8_imitation555_51_mono.wav
7980,80,imitation,49,5.81,500.3,SK1920_20_imitation555_49_mono.wav
7980,80,imitation,48,4.9,421.83,SK1920_20_imitation555_48_mono.wav
7374,73,imitation,13,4.36,375.58,SK1314_13_imitation555_13_mono.wav
7778,77,imitation,13,5.46,470.07,SK1718_17_imitation555_13_mono.wav
7778,77,imitation,12,8.3,715.12,SK1718_17_imitation555_12_mono.wav
7374,73,imitation,12,7.28,627.26,SK1314_13_imitation555_12_mono.wav
6768,68,imitation,64,4.39,378.51,SK0708_8_imitation555_64_mono.wav
7374,73,imitation,8,6.51,560.85,SK1314_13_imitation555_8_mono.wav
6364,64,imitation,53,9.44,813.22,SK0304_4_imitation555_53_mono.wav
6768,68,imitation,65,6.88,593.07,SK0708_8_imitation555_65_mono.wav
6364,64,imitation,52,7.92,682.39,SK0304_4_imitation555_52_mono.wav
7374,73,imitation,9,4.15,357.24,SK1314_13_imitation555_9_mono.wav
7576,76,imitation,66,5.3,456.29,SK1516_16_imitation555_66_mono.wav
6566,66,imitation,28,6.25,538.54,SK0506_6_imitation555_28_mono.wav
7576,76,imitation,67,5.82,501.51,SK1516_16_imitation555_67_mono.wav
6566,66,imitation,29,4.39,377.91,SK0506_6_imitation555_29_mono.wav
6970,69,imitation,53,5.87,505.47,SK0910_9_imitation555_53_mono.wav
6970,69,imitation,52,8.84,761.03,SK0910_9_imitation555_52_mono.wav
6970,70,imitation,46,6.61,569.72,SK0910_10_imitation555_46_mono.wav
7576,75,imitation,65,8.57,738.55,SK1516_15_imitation555_65_mono.wav
7980,79,imitation,47,7.4,637.68,SK1920_19_imitation555_47_mono.wav
6970,70,imitation,47,7.26,625.02,SK0910_10_imitation555_47_mono.wav
7980,79,imitation,46,6.76,581.96,SK1920_19_imitation555_46_mono.wav
7576,75,imitation,64,4.78,411.5,SK1516_15_imitation555_64_mono.wav
7980,80,imitation,3,3.96,340.87,SK1920_20_imitation555_3_mono.wav
7778,77,imitation,80,9.07,781.35,SK1718_17_imitation555_80_mono.wav
7374,73,imitation,80,7.79,671.1,SK1314_13_imitation555_80_mono.wav
7980,80,imitation,2,5.12,441.22,SK1920_20_imitation555_2_mono.wav
6162,62,imitation,1,7.5,646.3,SK0102_2_imitation555_1_mono.wav
6566,66,imitation,61,6.49,559.39,SK0506_6_imitation555_61_mono.wav
6566,66,imitation,60,6.32,544.06,SK0506_6_imitation555_60_mono.wav
6162,62,imitation,48,8.34,718.56,SK0102_2_imitation555_48_mono.wav
6162,62,imitation,49,8.92,768.61,SK0102_2_imitation555_49_mono.wav
7172,71,imitation,44,10.91,939.32,SK1112_11_imitation555_44_mono.wav
7172,71,imitation,45,5.47,470.84,SK1112_11_imitation555_45_mono.wav
7374,74,imitation,66,5.24,451.21,SK1314_14_imitation555_66_mono.wav
7374,74,imitation,67,4.91,423.13,SK1314_14_imitation555_67_mono.wav
7172,72,imitation,47,6.51,561.03,SK1112_12_imitation555_47_mono.wav
6768,67,imitation,53,3.85,331.99,SK0708_7_imitation555_53_mono.wav
6768,67,imitation,52,6.16,531.05,SK0708_7_imitation555_52_mono.wav
7172,72,imitation,46,6.54,563.52,SK1112_12_imitation555_46_mono.wav
7778,78,imitation,24,8.29,713.82,SK1718_18_imitation555_24_mono.wav
6566,65,imitation,62,4.96,427.52,SK0506_5_imitation555_62_mono.wav
7778,78,imitation,25,7.5,645.78,SK1718_18_imitation555_25_mono.wav
6566,65,imitation,63,4.82,414.77,SK0506_5_imitation555_63_mono.wav
6364,63,imitation,26,8.95,771.1,SK0304_3_imitation555_26_mono.wav
6364,63,imitation,27,8.86,763.44,SK0304_3_imitation555_27_mono.wav
7576,76,imitation,58,6.21,534.58,SK1516_16_imitation555_58_mono.wav
6566,66,imitation,16,8.11,698.41,SK0506_6_imitation555_16_mono.wav
7576,76,imitation,59,8.11,698.58,SK1516_16_imitation555_59_mono.wav
6566,66,imitation,17,6.98,600.91,SK0506_6_imitation555_17_mono.wav
6970,70,imitation,9,3.9,335.79,SK0910_10_imitation555_9_mono.wav
6970,70,imitation,8,7.57,651.98,SK0910_10_imitation555_8_mono.wav
7980,80,imitation,77,6.1,525.8,SK1920_20_imitation555_77_mono.wav
7172,71,imitation,33,6.78,583.72,SK1112_11_imitation555_33_mono.wav
7980,80,imitation,76,4.45,383.51,SK1920_20_imitation555_76_mono.wav
7172,71,imitation,32,4.31,371.45,SK1112_11_imitation555_32_mono.wav
6364,63,imitation,4,6.03,519.17,SK0304_3_imitation555_4_mono.wav
7374,74,imitation,11,7.02,604.44,SK1314_14_imitation555_11_mono.wav
7374,74,imitation,10,5.69,490.4,SK1314_14_imitation555_10_mono.wav
6364,63,imitation,5,7.31,629.59,SK0304_3_imitation555_5_mono.wav
6768,67,imitation,24,7.09,610.81,SK0708_7_imitation555_24_mono.wav
7172,72,imitation,30,8.66,745.95,SK1112_12_imitation555_30_mono.wav
7172,72,imitation,31,7.94,683.59,SK1112_12_imitation555_31_mono.wav
6768,67,imitation,25,6.29,541.73,SK0708_7_imitation555_25_mono.wav
6970,70,imitation,78,6.35,546.81,SK0910_10_imitation555_78_mono.wav
6566,65,imitation,15,4.35,374.72,SK0506_5_imitation555_15_mono.wav
7778,78,imitation,53,5.7,490.83,SK1718_18_imitation555_53_mono.wav
7980,79,imitation,79,5.73,493.84,SK1920_19_imitation555_79_mono.wav
6970,70,imitation,79,8.84,761.2,SK0910_10_imitation555_79_mono.wav
6566,65,imitation,14,4.56,392.98,SK0506_5_imitation555_14_mono.wav
7980,79,imitation,78,5.79,499.1,SK1920_19_imitation555_78_mono.wav
7778,78,imitation,52,10.15,873.95,SK1718_18_imitation555_52_mono.wav
6364,63,imitation,51,6.94,598.06,SK0304_3_imitation555_51_mono.wav
6364,63,imitation,50,5.3,456.72,SK0304_3_imitation555_50_mono.wav
6162,62,imitation,76,8.01,690.23,SK0102_2_imitation555_76_mono.wav
7778,77,imitation,64,7.56,651.47,SK1718_17_imitation555_64_mono.wav
7374,73,imitation,64,4.81,414.77,SK1314_13_imitation555_64_mono.wav
7374,73,imitation,65,7.76,668.61,SK1314_13_imitation555_65_mono.wav
6162,62,imitation,77,9.87,850.26,SK0102_2_imitation555_77_mono.wav
7778,77,imitation,65,12.51,1077.56,SK1718_17_imitation555_65_mono.wav
6364,64,imitation,24,7.16,616.41,SK0304_4_imitation555_24_mono.wav
6768,68,imitation,13,4.03,347.59,SK0708_8_imitation555_13_mono.wav
6364,64,imitation,25,7.39,636.22,SK0304_4_imitation555_25_mono.wav
6768,68,imitation,12,6.5,559.65,SK0708_8_imitation555_12_mono.wav
7576,75,imitation,80,6.56,565.07,SK1516_15_imitation555_80_mono.wav
7576,76,imitation,11,7.35,632.86,SK1516_16_imitation555_11_mono.wav
7576,76,imitation,10,5.59,481.61,SK1516_16_imitation555_10_mono.wav
6364,63,imitation,18,6.81,586.52,SK0304_3_imitation555_18_mono.wav
6970,69,imitation,24,7.89,679.89,SK0910_9_imitation555_24_mono.wav
6768,68,imitation,80,6.26,539.49,SK0708_8_imitation555_80_mono.wav
6364,63,imitation,19,5.64,485.75,SK0304_3_imitation555_19_mono.wav
6970,69,imitation,25,7.32,630.36,SK0910_9_imitation555_25_mono.wav
7980,79,imitation,30,5.98,515.38,SK1920_19_imitation555_30_mono.wav
7576,75,imitation,12,6.75,581.44,SK1516_15_imitation555_12_mono.wav
6970,70,imitation,31,7.99,688.16,SK0910_10_imitation555_31_mono.wav
7576,75,imitation,13,5.01,431.31,SK1516_15_imitation555_13_mono.wav
7980,79,imitation,31,7.61,655.34,SK1920_19_imitation555_31_mono.wav
6970,70,imitation,30,7.19,619.6,SK0910_10_imitation555_30_mono.wav
7172,72,imitation,79,7.0,603.06,SK1112_12_imitation555_79_mono.wav
7172,72,imitation,78,6.83,588.07,SK1112_12_imitation555_78_mono.wav
6162,61,imitation,75,7.35,633.38,SK0102_1_imitation555_75_mono.wav
7374,74,imitation,58,5.54,477.05,SK1314_14_imitation555_58_mono.wav
6162,61,imitation,74,9.01,776.1,SK0102_1_imitation555_74_mono.wav
7374,74,imitation,59,6.06,522.27,SK1314_14_imitation555_59_mono.wav
6566,66,imitation,35,5.23,450.86,SK0506_6_imitation555_35_mono.wav
6566,66,imitation,34,4.84,416.93,SK0506_6_imitation555_34_mono.wav
6364,64,imitation,3,4.94,425.88,SK0304_4_imitation555_3_mono.wav
6768,68,imitation,79,7.04,606.5,SK0708_8_imitation555_79_mono.wav
6364,64,imitation,2,6.02,518.73,SK0304_4_imitation555_2_mono.wav
6768,68,imitation,78,7.07,609.0,SK0708_8_imitation555_78_mono.wav
7576,76,imitation,9,5.12,441.39,SK1516_16_imitation555_9_mono.wav
7576,76,imitation,8,7.48,644.49,SK1516_16_imitation555_8_mono.wav
7980,80,imitation,54,4.96,426.83,SK1920_20_imitation555_54_mono.wav
7172,71,imitation,10,5.11,440.53,SK1112_11_imitation555_10_mono.wav
7172,72,imitation,80,7.61,655.69,SK1112_12_imitation555_80_mono.wav
7980,80,imitation,55,4.65,400.21,SK1920_20_imitation555_55_mono.wav
7172,71,imitation,11,6.07,522.96,SK1112_11_imitation555_11_mono.wav
7374,74,imitation,32,4.61,396.94,SK1314_14_imitation555_32_mono.wav
7374,74,imitation,33,6.93,596.86,SK1314_14_imitation555_33_mono.wav
7172,72,imitation,13,4.13,355.86,SK1112_12_imitation555_13_mono.wav
7172,72,imitation,12,6.62,570.16,SK1112_12_imitation555_12_mono.wav
6566,65,imitation,36,6.72,579.11,SK0506_5_imitation555_36_mono.wav
7576,75,imitation,78,7.42,639.15,SK1516_15_imitation555_78_mono.wav
7778,78,imitation,70,6.78,584.37,SK1718_18_imitation555_70_mono.wav
6566,65,imitation,37,7.54,649.57,SK0506_5_imitation555_37_mono.wav
7576,75,imitation,79,7.84,674.98,SK1516_15_imitation555_79_mono.wav
7778,78,imitation,71,6.58,566.62,SK1718_18_imitation555_71_mono.wav
6364,63,imitation,72,6.68,575.5,SK0304_3_imitation555_72_mono.wav
6364,63,imitation,73,7.14,615.03,SK0304_3_imitation555_73_mono.wav
7172,71,imitation,59,6.38,549.91,SK1112_11_imitation555_59_mono.wav
6768,68,imitation,1,5.4,465.16,SK0708_8_imitation555_1_mono.wav
7172,71,imitation,58,5.44,468.43,SK1112_11_imitation555_58_mono.wav
6162,62,imitation,55,7.16,616.84,SK0102_2_imitation555_55_mono.wav
7778,77,imitation,47,7.39,636.74,SK1718_17_imitation555_47_mono.wav
7374,73,imitation,47,5.54,477.02,SK1314_13_imitation555_47_mono.wav
7374,73,imitation,46,7.05,607.54,SK1314_13_imitation555_46_mono.wav
6162,62,imitation,54,7.93,682.82,SK0102_2_imitation555_54_mono.wav
7778,77,imitation,46,8.81,758.79,SK1718_17_imitation555_46_mono.wav
6768,68,imitation,30,7.25,624.68,SK0708_8_imitation555_30_mono.wav
6768,68,imitation,31,8.69,748.45,SK0708_8_imitation555_31_mono.wav
7576,76,imitation,32,6.88,592.46,SK1516_16_imitation555_32_mono.wav
6970,70,imitation,80,7.4,637.08,SK0910_10_imitation555_80_mono.wav
7980,79,imitation,80,6.01,517.87,SK1920_19_imitation555_80_mono.wav
7576,76,imitation,33,7.96,685.49,SK1516_16_imitation555_33_mono.wav
7778,78,imitation,1,8.78,756.12,SK1718_18_imitation555_1_mono.wav
7980,79,imitation,13,3.64,313.82,SK1920_19_imitation555_13_mono.wav
7576,75,imitation,31,10.94,942.25,SK1516_15_imitation555_31_mono.wav
7778,78,imitation,39,9.49,817.53,SK1718_18_imitation555_39_mono.wav
6970,70,imitation,12,7.79,671.1,SK0910_10_imitation555_12_mono.wav
7576,75,imitation,30,5.91,508.92,SK1516_15_imitation555_30_mono.wav
7778,78,imitation,38,9.66,832.35,SK1718_18_imitation555_38_mono.wav
7980,79,imitation,12,5.33,459.22,SK1920_19_imitation555_12_mono.wav
6970,70,imitation,13,3.48,300.04,SK0910_10_imitation555_13_mono.wav
7576,75,imitation,5,7.15,615.98,SK1516_15_imitation555_5_mono.wav
7576,75,imitation,4,8.45,727.52,SK1516_15_imitation555_4_mono.wav
6162,61,imitation,56,9.49,817.44,SK0102_1_imitation555_56_mono.wav
6162,61,imitation,57,8.26,711.76,SK0102_1_imitation555_57_mono.wav
7374,73,imitation,30,6.43,554.13,SK1314_13_imitation555_30_mono.wav
6162,62,imitation,22,6.03,519.68,SK0102_2_imitation555_22_mono.wav
7778,77,imitation,30,8.66,745.61,SK1718_17_imitation555_30_mono.wav
6162,62,imitation,23,9.4,809.52,SK0102_2_imitation555_23_mono.wav
7778,77,imitation,31,10.35,891.78,SK1718_17_imitation555_31_mono.wav
7374,73,imitation,31,9.4,809.35,SK1314_13_imitation555_31_mono.wav
6364,64,imitation,70,5.41,466.19,SK0304_4_imitation555_70_mono.wav
6768,68,imitation,47,6.09,524.33,SK0708_8_imitation555_47_mono.wav
6364,64,imitation,71,9.45,813.74,SK0304_4_imitation555_71_mono.wav
6768,68,imitation,46,5.12,440.87,SK0708_8_imitation555_46_mono.wav
7778,77,imitation,1,8.36,719.77,SK1718_17_imitation555_1_mono.wav
7576,76,imitation,45,6.2,534.24,SK1516_16_imitation555_45_mono.wav
6566,66,imitation,5,6.02,518.3,SK0506_6_imitation555_5_mono.wav
7576,76,imitation,44,10.98,945.52,SK1516_16_imitation555_44_mono.wav
6566,66,imitation,4,5.2,447.76,SK0506_6_imitation555_4_mono.wav
7980,79,imitation,4,4.68,402.97,SK1920_19_imitation555_4_mono.wav
6970,69,imitation,70,5.35,460.94,SK0910_9_imitation555_70_mono.wav
6970,69,imitation,71,5.66,487.9,SK0910_9_imitation555_71_mono.wav
7980,79,imitation,5,5.16,444.92,SK1920_19_imitation555_5_mono.wav
6970,70,imitation,65,9.17,790.14,SK0910_10_imitation555_65_mono.wav
7576,75,imitation,46,5.59,481.44,SK1516_15_imitation555_46_mono.wav
7980,79,imitation,64,4.08,351.46,SK1920_19_imitation555_64_mono.wav
6970,70,imitation,64,4.25,366.45,SK0910_10_imitation555_64_mono.wav
7980,79,imitation,65,6.95,598.67,SK1920_19_imitation555_65_mono.wav
7576,75,imitation,47,5.32,457.93,SK1516_15_imitation555_47_mono.wav
6768,67,imitation,39,6.6,568.52,SK0708_7_imitation555_39_mono.wav
7172,71,imitation,5,4.6,396.17,SK1112_11_imitation555_5_mono.wav
6768,67,imitation,1,5.69,490.57,SK0708_7_imitation555_1_mono.wav
7172,71,imitation,4,5.96,513.74,SK1112_11_imitation555_4_mono.wav
6768,67,imitation,38,6.41,551.9,SK0708_7_imitation555_38_mono.wav
6162,61,imitation,21,5.39,463.87,SK0102_1_imitation555_21_mono.wav
6162,61,imitation,20,7.34,632.0,SK0102_1_imitation555_20_mono.wav
6566,66,imitation,42,4.74,408.48,SK0506_6_imitation555_42_mono.wav
6566,66,imitation,43,6.73,579.97,SK0506_6_imitation555_43_mono.wav
6364,64,imitation,39,7.39,636.48,SK0304_4_imitation555_39_mono.wav
6364,64,imitation,38,8.09,696.69,SK0304_4_imitation555_38_mono.wav
7778,77,imitation,79,9.33,803.57,SK1718_17_imitation555_79_mono.wav
7172,72,imitation,9,3.67,316.06,SK1112_12_imitation555_9_mono.wav
7374,73,imitation,79,9.08,782.04,SK1314_13_imitation555_79_mono.wav
7374,73,imitation,78,6.36,548.19,SK1314_13_imitation555_78_mono.wav
7778,77,imitation,78,9.27,798.84,SK1718_17_imitation555_78_mono.wav
7172,72,imitation,8,6.37,548.79,SK1112_12_imitation555_8_mono.wav
7172,71,imitation,67,4.7,404.52,SK1112_11_imitation555_67_mono.wav
7980,80,imitation,23,6.39,550.43,SK1920_20_imitation555_23_mono.wav
7172,71,imitation,66,4.31,371.45,SK1112_11_imitation555_66_mono.wav
7980,80,imitation,22,4.15,357.49,SK1920_20_imitation555_22_mono.wav
6162,61,imitation,68,8.85,762.49,SK0102_1_imitation555_68_mono.wav
7374,74,imitation,45,6.04,520.63,SK1314_14_imitation555_45_mono.wav
6162,61,imitation,69,8.4,723.39,SK0102_1_imitation555_69_mono.wav
7374,74,imitation,44,8.7,749.31,SK1314_14_imitation555_44_mono.wav
6970,69,imitation,2,6.73,579.63,SK0910_9_imitation555_2_mono.wav
7172,72,imitation,64,4.6,396.51,SK1112_12_imitation555_64_mono.wav
6768,67,imitation,70,5.55,477.65,SK0708_7_imitation555_70_mono.wav
6768,67,imitation,71,4.87,419.6,SK0708_7_imitation555_71_mono.wav
6970,69,imitation,3,3.9,336.39,SK0910_9_imitation555_3_mono.wav
7172,72,imitation,65,6.76,582.73,SK1112_12_imitation555_65_mono.wav
6566,65,imitation,41,3.91,336.99,SK0506_5_imitation555_41_mono.wav
6566,65,imitation,40,4.36,375.58,SK0506_5_imitation555_40_mono.wav
6566,65,imitation,9,4.36,375.41,SK0506_5_imitation555_9_mono.wav
6970,69,imitation,39,7.0,603.4,SK0910_9_imitation555_39_mono.wav
6566,65,imitation,8,5.13,441.9,SK0506_5_imitation555_8_mono.wav
6970,69,imitation,38,8.17,703.66,SK0910_9_imitation555_38_mono.wav
7172,72,imitation,50,4.49,387.21,SK1112_12_imitation555_50_mono.wav
6768,67,imitation,44,8.33,717.62,SK0708_7_imitation555_44_mono.wav
6768,67,imitation,45,7.19,618.99,SK0708_7_imitation555_45_mono.wav
7172,72,imitation,51,6.42,553.1,SK1112_12_imitation555_51_mono.wav
7374,74,imitation,71,5.13,441.9,SK1314_14_imitation555_71_mono.wav
7374,74,imitation,70,4.12,355.25,SK1314_14_imitation555_70_mono.wav
6364,63,imitation,31,8.38,722.18,SK0304_3_imitation555_31_mono.wav
6364,63,imitation,30,7.08,609.86,SK0304_3_imitation555_30_mono.wav
7980,79,imitation,19,4.69,403.66,SK1920_19_imitation555_19_mono.wav
7778,78,imitation,33,10.5,904.35,SK1718_18_imitation555_33_mono.wav
6566,65,imitation,75,4.27,368.17,SK0506_5_imitation555_75_mono.wav
6970,70,imitation,18,7.32,630.54,SK0910_10_imitation555_18_mono.wav
7778,78,imitation,32,5.9,508.14,SK1718_18_imitation555_32_mono.wav
7980,79,imitation,18,5.82,501.68,SK1920_19_imitation555_18_mono.wav
6566,65,imitation,74,5.34,459.91,SK0506_5_imitation555_74_mono.wav
6970,70,imitation,19,6.1,525.02,SK0910_10_imitation555_19_mono.wav
6566,66,imitation,76,4.69,404.18,SK0506_6_imitation555_76_mono.wav
7576,76,imitation,38,8.1,697.54,SK1516_16_imitation555_38_mono.wav
6566,66,imitation,77,5.9,508.66,SK0506_6_imitation555_77_mono.wav
7576,76,imitation,39,8.13,700.3,SK1516_16_imitation555_39_mono.wav
7172,71,imitation,53,3.8,327.0,SK1112_11_imitation555_53_mono.wav
7980,80,imitation,17,6.06,521.58,SK1920_20_imitation555_17_mono.wav
7172,71,imitation,52,7.39,636.82,SK1112_11_imitation555_52_mono.wav
