dyad,speaker,session,sentence,duration(s),size(K),file_name
1314,13,imitation,60,7.87,677.82,d1314_13_imitation555_60_mono.wav
1516,16,imitation,14,5.66,487.98,d1516_16_imitation555_14_mono.wav
1516,16,imitation,15,6.17,531.31,d1516_16_imitation555_15_mono.wav
0910,9,imitation,53,4.78,411.41,d0910_9_imitation555_53_mono.wav
0910,9,imitation,52,6.55,563.87,d0910_9_imitation555_52_mono.wav
1112,12,imitation,35,3.73,321.4,d1112_12_imitation555_35_mono.wav
1112,12,imitation,34,4.7,405.13,d1112_12_imitation555_34_mono.wav
0102,2,imitation,48,5.29,455.43,d0102_2_imitation555_48_mono.wav
1314,14,imitation,14,4.49,386.95,d1314_14_imitation555_14_mono.wav
1314,14,imitation,15,5.9,508.66,d1314_14_imitation555_15_mono.wav
0102,2,imitation,49,8.33,717.53,d0102_2_imitation555_49_mono.wav
0506,6,imitation,61,5.6,482.64,d0506_6_imitation555_61_mono.wav
1718,18,imitation,56,6.02,518.65,d1718_18_imitation555_56_mono.wav
1718,18,imitation,57,5.74,494.19,d1718_18_imitation555_57_mono.wav
0506,6,imitation,60,7.05,607.54,d0506_6_imitation555_60_mono.wav
0304,3,imitation,26,9.27,798.32,d0304_3_imitation555_26_mono.wav
0304,3,imitation,27,8.39,723.04,d0304_3_imitation555_27_mono.wav
0506,5,imitation,62,4.22,363.78,d0506_5_imitation555_62_mono.wav
0506,5,imitation,63,3.14,270.33,d0506_5_imitation555_63_mono.wav
1112,11,imitation,36,10.94,941.99,d1112_11_imitation555_36_mono.wav
1920,20,imitation,72,6.08,524.16,d1920_20_imitation555_72_mono.wav
1112,11,imitation,37,9.11,784.88,d1112_11_imitation555_37_mono.wav
1920,20,imitation,73,5.13,441.99,d1920_20_imitation555_73_mono.wav
1718,17,imitation,28,5.45,469.47,d1718_17_imitation555_28_mono.wav
1314,13,imitation,28,4.68,402.8,d1314_13_imitation555_28_mono.wav
1314,13,imitation,29,4.05,349.14,d1314_13_imitation555_29_mono.wav
1718,17,imitation,29,3.15,271.62,d1718_17_imitation555_29_mono.wav
1112,12,imitation,42,3.99,343.54,d1112_12_imitation555_42_mono.wav
1112,12,imitation,43,6.23,536.39,d1112_12_imitation555_43_mono.wav
1314,14,imitation,63,5.3,456.89,d1314_14_imitation555_63_mono.wav
1314,14,imitation,62,6.25,538.55,d1314_14_imitation555_62_mono.wav
0910,10,imitation,9,3.5,301.25,d0910_10_imitation555_9_mono.wav
0910,10,imitation,8,5.61,483.68,d0910_10_imitation555_8_mono.wav
1718,18,imitation,21,3.1,266.97,d1718_18_imitation555_21_mono.wav
1516,15,imitation,29,4.58,394.96,d1516_15_imitation555_29_mono.wav
0506,6,imitation,16,5.05,435.1,d0506_6_imitation555_16_mono.wav
0506,6,imitation,17,5.8,499.87,d0506_6_imitation555_17_mono.wav
1718,18,imitation,20,4.14,356.46,d1718_18_imitation555_20_mono.wav
1516,15,imitation,28,5.88,506.68,d1516_15_imitation555_28_mono.wav
0304,3,imitation,51,6.24,537.17,d0304_3_imitation555_51_mono.wav
0304,3,imitation,50,5.8,499.44,d0304_3_imitation555_50_mono.wav
0506,5,imitation,15,5.57,480.15,d0506_5_imitation555_15_mono.wav
0506,5,imitation,14,5.12,441.39,d0506_5_imitation555_14_mono.wav
1112,11,imitation,41,3.75,323.47,d1112_11_imitation555_41_mono.wav
1112,11,imitation,40,4.85,418.05,d1112_11_imitation555_40_mono.wav
1920,19,imitation,42,3.73,321.49,d1920_19_imitation555_42_mono.wav
1718,18,imitation,68,6.08,523.64,d1718_18_imitation555_68_mono.wav
1516,15,imitation,60,7.26,625.62,d1516_15_imitation555_60_mono.wav
0910,10,imitation,43,5.24,451.03,d0910_10_imitation555_43_mono.wav
1718,18,imitation,69,4.68,403.49,d1718_18_imitation555_69_mono.wav
1516,15,imitation,61,6.65,572.57,d1516_15_imitation555_61_mono.wav
1920,19,imitation,43,5.98,515.2,d1920_19_imitation555_43_mono.wav
0910,10,imitation,42,4.83,415.89,d0910_10_imitation555_42_mono.wav
0304,4,imitation,24,6.15,529.85,d0304_4_imitation555_24_mono.wav
0304,4,imitation,25,5.96,513.74,d0304_4_imitation555_25_mono.wav
0102,2,imitation,76,5.65,487.04,d0102_2_imitation555_76_mono.wav
0102,2,imitation,77,7.63,657.58,d0102_2_imitation555_77_mono.wav
0102,1,imitation,1,6.71,578.34,d0102_1_imitation555_1_mono.wav
0102,1,imitation,75,6.58,566.88,d0102_1_imitation555_75_mono.wav
1718,17,imitation,16,4.4,378.77,d1718_17_imitation555_16_mono.wav
1314,13,imitation,16,4.21,362.57,d1314_13_imitation555_16_mono.wav
0102,1,imitation,74,5.37,462.58,d0102_1_imitation555_74_mono.wav
1314,13,imitation,17,5.91,509.0,d1314_13_imitation555_17_mono.wav
1718,17,imitation,17,5.6,482.56,d1718_17_imitation555_17_mono.wav
1516,16,imitation,63,4.23,364.13,d1516_16_imitation555_63_mono.wav
1516,16,imitation,62,5.67,487.99,d1516_16_imitation555_62_mono.wav
0304,3,imitation,18,7.1,611.16,d0304_3_imitation555_18_mono.wav
0910,9,imitation,24,5.45,469.12,d0910_9_imitation555_24_mono.wav
0304,3,imitation,19,5.82,500.99,d0304_3_imitation555_19_mono.wav
0910,9,imitation,25,4.99,429.59,d0910_9_imitation555_25_mono.wav
1920,20,imitation,78,5.83,502.2,d1920_20_imitation555_78_mono.wav
1920,20,imitation,79,5.79,498.41,d1920_20_imitation555_79_mono.wav
0102,1,imitation,41,4.72,406.59,d0102_1_imitation555_41_mono.wav
1718,17,imitation,22,4.32,371.79,d1718_17_imitation555_22_mono.wav
1314,13,imitation,22,3.51,302.03,d1314_13_imitation555_22_mono.wav
0102,1,imitation,40,4.62,398.06,d0102_1_imitation555_40_mono.wav
1314,13,imitation,23,5.73,493.93,d1314_13_imitation555_23_mono.wav
1718,17,imitation,23,6.02,518.56,d1718_17_imitation555_23_mono.wav
0910,9,imitation,10,5.08,437.68,d0910_9_imitation555_10_mono.wav
0910,9,imitation,11,4.7,405.3,d0910_9_imitation555_11_mono.wav
1516,16,imitation,57,5.84,502.8,d1516_16_imitation555_57_mono.wav
0506,5,imitation,68,6.14,528.9,d0506_5_imitation555_68_mono.wav
0506,5,imitation,69,5.01,431.4,d0506_5_imitation555_69_mono.wav
1516,16,imitation,56,8.05,693.67,d1516_16_imitation555_56_mono.wav
0304,4,imitation,10,5.91,509.43,d0304_4_imitation555_10_mono.wav
0304,4,imitation,11,6.9,594.27,d0304_4_imitation555_11_mono.wav
1920,19,imitation,76,4.03,347.24,d1920_19_imitation555_76_mono.wav
1516,15,imitation,54,6.3,542.94,d1516_15_imitation555_54_mono.wav
0910,10,imitation,77,5.61,483.16,d0910_10_imitation555_77_mono.wav
1516,15,imitation,55,5.6,482.65,d1516_15_imitation555_55_mono.wav
1920,19,imitation,77,5.17,445.44,d1920_19_imitation555_77_mono.wav
0910,10,imitation,76,4.47,385.06,d0910_10_imitation555_76_mono.wav
0102,2,imitation,42,4.9,422.09,d0102_2_imitation555_42_mono.wav
0102,2,imitation,43,7.51,647.16,d0102_2_imitation555_43_mono.wav
0506,5,imitation,21,2.81,241.9,d0506_5_imitation555_21_mono.wav
0506,5,imitation,20,5.21,448.62,d0506_5_imitation555_20_mono.wav
0910,9,imitation,59,6.57,566.28,d0910_9_imitation555_59_mono.wav
0304,3,imitation,65,7.09,610.64,d0304_3_imitation555_65_mono.wav
0910,9,imitation,58,5.43,467.48,d0910_9_imitation555_58_mono.wav
0304,3,imitation,64,4.65,400.73,d0304_3_imitation555_64_mono.wav
1920,20,imitation,9,3.56,307.11,d1920_20_imitation555_9_mono.wav
0304,3,imitation,3,4.27,367.74,d0304_3_imitation555_3_mono.wav
1920,20,imitation,8,5.38,463.61,d1920_20_imitation555_8_mono.wav
0304,3,imitation,2,5.26,452.76,d0304_3_imitation555_2_mono.wav
1920,20,imitation,31,6.8,585.83,d1920_20_imitation555_31_mono.wav
1112,11,imitation,75,5.54,477.05,d1112_11_imitation555_75_mono.wav
1920,20,imitation,30,5.56,479.29,d1920_20_imitation555_30_mono.wav
1112,11,imitation,74,5.82,501.16,d1112_11_imitation555_74_mono.wav
1314,14,imitation,57,6.45,556.03,d1314_14_imitation555_57_mono.wav
1314,14,imitation,56,7.1,612.02,d1314_14_imitation555_56_mono.wav
1112,12,imitation,76,3.72,320.03,d1112_12_imitation555_76_mono.wav
1112,12,imitation,77,5.18,446.12,d1112_12_imitation555_77_mono.wav
1718,18,imitation,15,3.78,326.05,d1718_18_imitation555_15_mono.wav
0506,6,imitation,22,3.57,307.45,d0506_6_imitation555_22_mono.wav
0506,6,imitation,23,6.81,586.78,d0506_6_imitation555_23_mono.wav
1718,18,imitation,14,4.05,348.97,d1718_18_imitation555_14_mono.wav
1314,13,imitation,2,4.85,417.96,d1314_13_imitation555_2_mono.wav
0304,4,imitation,59,7.16,617.01,d0304_4_imitation555_59_mono.wav
0304,4,imitation,58,5.41,466.19,d0304_4_imitation555_58_mono.wav
1314,13,imitation,3,3.32,286.0,d1314_13_imitation555_3_mono.wav
1516,16,imitation,69,7.34,632.52,d1516_16_imitation555_69_mono.wav
0506,5,imitation,56,5.83,501.94,d0506_5_imitation555_56_mono.wav
0506,5,imitation,57,4.19,360.85,d0506_5_imitation555_57_mono.wav
1516,16,imitation,68,6.52,561.46,d1516_16_imitation555_68_mono.wav
0304,3,imitation,12,6.79,584.71,d0304_3_imitation555_12_mono.wav
0304,3,imitation,13,4.73,407.54,d0304_3_imitation555_13_mono.wav
1920,20,imitation,46,5.41,466.37,d1920_20_imitation555_46_mono.wav
1920,20,imitation,47,4.76,410.38,d1920_20_imitation555_47_mono.wav
1314,14,imitation,20,5.16,444.14,d1314_14_imitation555_20_mono.wav
1314,14,imitation,21,5.66,487.12,d1314_14_imitation555_21_mono.wav
1920,19,imitation,48,4.25,365.93,d1920_19_imitation555_48_mono.wav
0506,6,imitation,55,4.62,397.89,d0506_6_imitation555_55_mono.wav
1718,18,imitation,62,4.92,423.64,d1718_18_imitation555_62_mono.wav
0910,10,imitation,49,5.86,505.04,d0910_10_imitation555_49_mono.wav
1718,18,imitation,63,2.6,224.07,d1718_18_imitation555_63_mono.wav
1920,19,imitation,49,6.19,533.55,d1920_19_imitation555_49_mono.wav
0506,6,imitation,54,4.74,408.48,d0506_6_imitation555_54_mono.wav
0910,10,imitation,48,5.14,442.94,d0910_10_imitation555_48_mono.wav
0304,3,imitation,80,6.4,551.55,d0304_3_imitation555_80_mono.wav
1314,13,imitation,55,5.62,484.11,d1314_13_imitation555_55_mono.wav
1718,17,imitation,55,4.43,381.7,d1718_17_imitation555_55_mono.wav
0102,1,imitation,36,8.85,762.49,d0102_1_imitation555_36_mono.wav
0102,2,imitation,7,7.63,657.15,d0102_2_imitation555_7_mono.wav
1718,17,imitation,54,4.02,346.47,d1718_17_imitation555_54_mono.wav
1314,13,imitation,54,5.04,434.33,d1314_13_imitation555_54_mono.wav
0102,2,imitation,6,9.72,837.25,d0102_2_imitation555_6_mono.wav
0102,1,imitation,37,7.43,639.92,d0102_1_imitation555_37_mono.wav
0910,9,imitation,67,3.85,331.91,d0910_9_imitation555_67_mono.wav
0910,9,imitation,66,4.65,400.39,d0910_9_imitation555_66_mono.wav
1516,16,imitation,20,5.51,474.98,d1516_16_imitation555_20_mono.wav
1516,16,imitation,21,3.97,341.73,d1516_16_imitation555_21_mono.wav
0910,10,imitation,3,3.42,294.7,d0910_10_imitation555_3_mono.wav
0304,4,imitation,67,5.0,431.05,d0304_4_imitation555_67_mono.wav
0910,10,imitation,2,5.02,432.6,d0910_10_imitation555_2_mono.wav
0304,4,imitation,66,4.97,427.87,d0304_4_imitation555_66_mono.wav
1516,15,imitation,23,8.28,713.57,d1516_15_imitation555_23_mono.wav
1516,15,imitation,22,4.35,374.98,d1516_15_imitation555_22_mono.wav
1112,12,imitation,48,5.3,456.46,d1112_12_imitation555_48_mono.wav
1112,12,imitation,49,5.64,485.49,d1112_12_imitation555_49_mono.wav
1314,14,imitation,69,7.44,640.61,d1314_14_imitation555_69_mono.wav
0102,2,imitation,35,4.47,385.06,d0102_2_imitation555_35_mono.wav
0102,2,imitation,34,5.16,444.92,d0102_2_imitation555_34_mono.wav
1314,14,imitation,68,6.44,554.91,d1314_14_imitation555_68_mono.wav
1112,11,imitation,66,4.42,380.66,d1112_11_imitation555_66_mono.wav
1920,20,imitation,22,3.49,300.39,d1920_20_imitation555_22_mono.wav
1112,11,imitation,67,4.23,364.56,d1112_11_imitation555_67_mono.wav
1920,20,imitation,23,6.18,532.34,d1920_20_imitation555_23_mono.wav
1718,17,imitation,78,5.45,469.72,d1718_17_imitation555_78_mono.wav
1314,13,imitation,78,5.54,477.48,d1314_13_imitation555_78_mono.wav
1314,13,imitation,79,8.87,764.38,d1314_13_imitation555_79_mono.wav
1718,17,imitation,79,6.32,544.32,d1718_17_imitation555_79_mono.wav
0304,3,imitation,76,5.32,458.27,d0304_3_imitation555_76_mono.wav
0304,3,imitation,77,6.79,584.97,d0304_3_imitation555_77_mono.wav
0506,5,imitation,32,5.13,442.33,d0506_5_imitation555_32_mono.wav
0506,5,imitation,33,5.03,433.29,d0506_5_imitation555_33_mono.wav
0506,6,imitation,31,6.69,575.93,d0506_6_imitation555_31_mono.wav
0506,6,imitation,30,7.31,629.76,d0506_6_imitation555_30_mono.wav
1112,12,imitation,65,6.32,544.31,d1112_12_imitation555_65_mono.wav
1112,12,imitation,64,4.1,353.36,d1112_12_imitation555_64_mono.wav
0102,2,imitation,18,7.1,611.16,d0102_2_imitation555_18_mono.wav
1314,14,imitation,44,7.99,688.07,d1314_14_imitation555_44_mono.wav
1314,14,imitation,45,4.59,395.31,d1314_14_imitation555_45_mono.wav
0102,2,imitation,19,5.6,482.64,d0102_2_imitation555_19_mono.wav
1516,16,imitation,44,9.2,792.04,d1516_16_imitation555_44_mono.wav
1516,16,imitation,45,5.64,485.57,d1516_16_imitation555_45_mono.wav
1718,18,imitation,5,4.89,420.8,d1718_18_imitation555_5_mono.wav
1718,18,imitation,4,5.56,479.37,d1718_18_imitation555_4_mono.wav
0506,5,imitation,1,4.76,409.78,d0506_5_imitation555_1_mono.wav
1314,13,imitation,31,6.24,537.69,d1314_13_imitation555_31_mono.wav
1718,17,imitation,31,7.35,632.78,d1718_17_imitation555_31_mono.wav
0102,1,imitation,52,8.18,705.04,d0102_1_imitation555_52_mono.wav
1718,17,imitation,30,6.06,522.35,d1718_17_imitation555_30_mono.wav
1314,13,imitation,30,5.53,476.7,d1314_13_imitation555_30_mono.wav
0102,1,imitation,53,5.23,450.69,d0102_1_imitation555_53_mono.wav
1516,15,imitation,1,15.0,1292.04,d1516_15_imitation555_1_mono.wav
0102,2,imitation,51,6.38,549.57,d0102_2_imitation555_51_mono.wav
0102,2,imitation,50,5.51,474.89,d0102_2_imitation555_50_mono.wav
0910,10,imitation,64,4.77,411.24,d0910_10_imitation555_64_mono.wav
1516,15,imitation,47,6.08,523.82,d1516_15_imitation555_47_mono.wav
1920,19,imitation,65,5.54,476.87,d1920_19_imitation555_65_mono.wav
0506,6,imitation,78,6.42,552.93,d0506_6_imitation555_78_mono.wav
0910,10,imitation,65,6.68,575.75,d0910_10_imitation555_65_mono.wav
1920,19,imitation,64,3.29,283.33,d1920_19_imitation555_64_mono.wav
0506,6,imitation,79,6.51,560.77,d0506_6_imitation555_79_mono.wav
1516,15,imitation,46,5.98,515.46,d1516_15_imitation555_46_mono.wav
1920,19,imitation,80,4.53,390.57,d1920_19_imitation555_80_mono.wav
1516,16,imitation,33,6.93,597.29,d1516_16_imitation555_33_mono.wav
0910,10,imitation,80,6.78,583.94,d0910_10_imitation555_80_mono.wav
1516,16,imitation,32,5.13,442.16,d1516_16_imitation555_32_mono.wav
0304,3,imitation,48,6.15,529.93,d0304_3_imitation555_48_mono.wav
0910,9,imitation,74,4.55,392.21,d0910_9_imitation555_74_mono.wav
0304,3,imitation,49,7.02,604.52,d0304_3_imitation555_49_mono.wav
1920,19,imitation,1,4.19,360.94,d1920_19_imitation555_1_mono.wav
0910,9,imitation,75,4.49,386.52,d0910_9_imitation555_75_mono.wav
0102,1,imitation,25,6.53,562.58,d0102_1_imitation555_25_mono.wav
1718,17,imitation,46,5.13,441.9,d1718_17_imitation555_46_mono.wav
1314,13,imitation,46,4.98,428.64,d1314_13_imitation555_46_mono.wav
0102,1,imitation,24,7.06,608.48,d0102_1_imitation555_24_mono.wav
1314,13,imitation,47,3.51,302.02,d1314_13_imitation555_47_mono.wav
1718,17,imitation,47,4.82,415.12,d1718_17_imitation555_47_mono.wav
1112,11,imitation,58,5.84,502.89,d1112_11_imitation555_58_mono.wav
1112,11,imitation,1,5.4,465.42,d1112_11_imitation555_1_mono.wav
1112,11,imitation,59,7.09,610.47,d1112_11_imitation555_59_mono.wav
0102,2,imitation,26,9.15,787.73,d0102_2_imitation555_26_mono.wav
0102,2,imitation,27,8.35,718.99,d0102_2_imitation555_27_mono.wav
1920,19,imitation,12,5.7,490.74,d1920_19_imitation555_12_mono.wav
1516,15,imitation,30,6.65,572.57,d1516_15_imitation555_30_mono.wav
1718,18,imitation,38,5.65,486.35,d1718_18_imitation555_38_mono.wav
0910,10,imitation,13,3.16,272.05,d0910_10_imitation555_13_mono.wav
1516,15,imitation,31,9.02,776.79,d1516_15_imitation555_31_mono.wav
1718,18,imitation,39,4.6,396.17,d1718_18_imitation555_39_mono.wav
1920,19,imitation,13,2.65,228.47,d1920_19_imitation555_13_mono.wav
0910,10,imitation,12,6.94,598.06,d0910_10_imitation555_12_mono.wav
0304,4,imitation,74,5.87,505.64,d0304_4_imitation555_74_mono.wav
1718,17,imitation,4,4.88,420.72,d1718_17_imitation555_4_mono.wav
1718,17,imitation,5,4.98,429.07,d1718_17_imitation555_5_mono.wav
0304,4,imitation,75,5.42,466.71,d0304_4_imitation555_75_mono.wav
1920,20,imitation,55,5.66,487.9,d1920_20_imitation555_55_mono.wav
1112,12,imitation,80,7.16,616.32,d1112_12_imitation555_80_mono.wav
1112,11,imitation,11,6.4,551.64,d1112_11_imitation555_11_mono.wav
1920,20,imitation,54,5.25,452.41,d1920_20_imitation555_54_mono.wav
1112,11,imitation,10,5.79,498.49,d1112_11_imitation555_10_mono.wav
0506,5,imitation,45,5.08,437.6,d0506_5_imitation555_45_mono.wav
0506,5,imitation,44,6.93,596.6,d0506_5_imitation555_44_mono.wav
1516,15,imitation,79,6.92,595.91,d1516_15_imitation555_79_mono.wav
1718,18,imitation,71,3.78,325.8,d1718_18_imitation555_71_mono.wav
0506,6,imitation,46,4.91,422.7,d0506_6_imitation555_46_mono.wav
0506,6,imitation,47,4.67,402.2,d0506_6_imitation555_47_mono.wav
1516,15,imitation,78,7.37,634.67,d1516_15_imitation555_78_mono.wav
1718,18,imitation,70,6.8,585.75,d1718_18_imitation555_70_mono.wav
1112,12,imitation,12,5.22,449.74,d1112_12_imitation555_12_mono.wav
1112,12,imitation,13,3.0,258.18,d1112_12_imitation555_13_mono.wav
1314,14,imitation,33,7.2,620.54,d1314_14_imitation555_33_mono.wav
1314,14,imitation,32,3.47,299.18,d1314_14_imitation555_32_mono.wav
1718,18,imitation,45,3.65,314.69,d1718_18_imitation555_45_mono.wav
0506,6,imitation,72,7.42,639.15,d0506_6_imitation555_72_mono.wav
0506,6,imitation,73,4.56,392.72,d0506_6_imitation555_73_mono.wav
1718,18,imitation,44,8.32,716.58,d1718_18_imitation555_44_mono.wav
1112,12,imitation,26,8.42,725.28,d1112_12_imitation555_26_mono.wav
1112,12,imitation,27,6.09,524.51,d1112_12_imitation555_27_mono.wav
0102,1,imitation,58,5.1,439.06,d0102_1_imitation555_58_mono.wav
0102,1,imitation,59,6.83,588.67,d0102_1_imitation555_59_mono.wav
1920,20,imitation,61,6.36,548.11,d1920_20_imitation555_61_mono.wav
0910,9,imitation,1,4.4,379.11,d0910_9_imitation555_1_mono.wav
1112,11,imitation,25,7.73,665.85,d1112_11_imitation555_25_mono.wav
1920,20,imitation,60,5.93,510.38,d1920_20_imitation555_60_mono.wav
1112,11,imitation,24,6.48,558.1,d1112_11_imitation555_24_mono.wav
0506,5,imitation,71,4.69,404.26,d0506_5_imitation555_71_mono.wav
0506,5,imitation,70,3.97,341.9,d0506_5_imitation555_70_mono.wav
0304,3,imitation,35,4.89,421.23,d0304_3_imitation555_35_mono.wav
0304,3,imitation,34,4.9,422.44,d0304_3_imitation555_34_mono.wav
0102,2,imitation,12,6.83,588.42,d0102_2_imitation555_12_mono.wav
1516,16,imitation,7,7.32,630.45,d1516_16_imitation555_7_mono.wav
0102,2,imitation,13,4.56,392.38,d0102_2_imitation555_13_mono.wav
1516,16,imitation,6,8.35,718.82,d1516_16_imitation555_6_mono.wav
0304,4,imitation,40,4.49,386.69,d0304_4_imitation555_40_mono.wav
0304,4,imitation,41,3.6,310.55,d0304_4_imitation555_41_mono.wav
1920,19,imitation,26,6.99,602.2,d1920_19_imitation555_26_mono.wav
0506,6,imitation,6,7.16,617.18,d0506_6_imitation555_6_mono.wav
0910,10,imitation,27,5.09,438.2,d0910_10_imitation555_27_mono.wav
0506,6,imitation,7,6.21,534.84,d0506_6_imitation555_7_mono.wav
1920,19,imitation,27,6.05,520.8,d1920_19_imitation555_27_mono.wav
0910,10,imitation,26,7.55,650.6,d0910_10_imitation555_26_mono.wav
0910,9,imitation,40,4.71,406.07,d0910_9_imitation555_40_mono.wav
0910,9,imitation,41,3.22,276.96,d0910_9_imitation555_41_mono.wav
0506,5,imitation,38,7.19,619.08,d0506_5_imitation555_38_mono.wav
0506,5,imitation,39,5.68,489.62,d0506_5_imitation555_39_mono.wav
1920,20,imitation,28,5.28,454.91,d1920_20_imitation555_28_mono.wav
1920,20,imitation,29,4.25,365.85,d1920_20_imitation555_29_mono.wav
0102,1,imitation,11,5.47,471.28,d0102_1_imitation555_11_mono.wav
1718,17,imitation,72,6.07,522.61,d1718_17_imitation555_72_mono.wav
0102,2,imitation,80,6.17,531.57,d0102_2_imitation555_80_mono.wav
1314,13,imitation,72,5.94,511.41,d1314_13_imitation555_72_mono.wav
0102,1,imitation,10,6.21,534.58,d0102_1_imitation555_10_mono.wav
1314,13,imitation,73,4.61,396.86,d1314_13_imitation555_73_mono.wav
1718,17,imitation,73,4.16,358.7,d1718_17_imitation555_73_mono.wav
1112,12,imitation,18,5.17,445.26,d1112_12_imitation555_18_mono.wav
1112,12,imitation,19,4.43,381.7,d1112_12_imitation555_19_mono.wav
1314,14,imitation,39,5.7,491.26,d1314_14_imitation555_39_mono.wav
0102,2,imitation,65,7.8,672.22,d0102_2_imitation555_65_mono.wav
1112,12,imitation,7,5.14,442.51,d1112_12_imitation555_7_mono.wav
0102,2,imitation,64,4.1,353.19,d0102_2_imitation555_64_mono.wav
1112,12,imitation,6,7.82,673.6,d1112_12_imitation555_6_mono.wav
1314,14,imitation,38,7.32,630.62,d1314_14_imitation555_38_mono.wav
0304,4,imitation,37,7.98,687.38,d0304_4_imitation555_37_mono.wav
0304,4,imitation,36,9.53,820.8,d0304_4_imitation555_36_mono.wav
0910,10,imitation,50,3.88,334.67,d0910_10_imitation555_50_mono.wav
1516,15,imitation,73,5.47,470.76,d1516_15_imitation555_73_mono.wav
1920,19,imitation,51,4.64,399.44,d1920_19_imitation555_51_mono.wav
0910,10,imitation,51,6.31,543.8,d0910_10_imitation555_51_mono.wav
1920,19,imitation,50,3.55,305.56,d1920_19_imitation555_50_mono.wav
1516,15,imitation,72,7.91,681.35,d1516_15_imitation555_72_mono.wav
0910,9,imitation,37,6.25,538.63,d0910_9_imitation555_37_mono.wav
0910,9,imitation,36,8.04,692.38,d0910_9_imitation555_36_mono.wav
1516,16,imitation,70,5.15,443.54,d1516_16_imitation555_70_mono.wav
1516,16,imitation,71,6.05,521.06,d1516_16_imitation555_71_mono.wav
0102,1,imitation,66,5.9,507.97,d0102_1_imitation555_66_mono.wav
0102,1,imitation,67,5.23,450.69,d0102_1_imitation555_67_mono.wav
1920,19,imitation,18,4.94,425.97,d1920_19_imitation555_18_mono.wav
1718,18,imitation,32,3.8,327.17,d1718_18_imitation555_32_mono.wav
0910,10,imitation,19,5.16,444.75,d0910_10_imitation555_19_mono.wav
1718,18,imitation,33,5.78,497.89,d1718_18_imitation555_33_mono.wav
1920,19,imitation,19,4.41,380.23,d1920_19_imitation555_19_mono.wav
0910,10,imitation,18,5.42,466.88,d0910_10_imitation555_18_mono.wav
0304,4,imitation,1,4.8,413.74,d0304_4_imitation555_1_mono.wav
1314,14,imitation,70,4.46,384.11,d1314_14_imitation555_70_mono.wav
1314,14,imitation,71,4.8,413.65,d1314_14_imitation555_71_mono.wav
1112,12,imitation,51,5.9,508.4,d1112_12_imitation555_51_mono.wav
1112,12,imitation,50,4.16,358.79,d1112_12_imitation555_50_mono.wav
1314,14,imitation,1,4.79,412.62,d1314_14_imitation555_1_mono.wav
1112,11,imitation,52,7.89,679.46,d1112_11_imitation555_52_mono.wav
1920,20,imitation,16,4.99,429.5,d1920_20_imitation555_16_mono.wav
1112,11,imitation,53,4.96,427.61,d1112_11_imitation555_53_mono.wav
1920,20,imitation,17,6.64,571.62,d1920_20_imitation555_17_mono.wav
1516,16,imitation,39,6.55,563.78,d1516_16_imitation555_39_mono.wav
1516,16,imitation,38,7.3,628.55,d1516_16_imitation555_38_mono.wav
0304,3,imitation,42,5.61,483.68,d0304_3_imitation555_42_mono.wav
0304,3,imitation,43,7.85,675.84,d0304_3_imitation555_43_mono.wav
0102,2,imitation,46,6.68,575.41,d0102_2_imitation555_46_mono.wav
0102,2,imitation,47,5.63,485.14,d0102_2_imitation555_47_mono.wav
0304,4,imitation,14,5.8,499.44,d0304_4_imitation555_14_mono.wav
0304,4,imitation,15,5.17,445.61,d0304_4_imitation555_15_mono.wav
0910,10,imitation,73,4.9,422.18,d0910_10_imitation555_73_mono.wav
1718,18,imitation,58,4.7,404.87,d1718_18_imitation555_58_mono.wav
1516,15,imitation,50,4.97,428.04,d1516_15_imitation555_50_mono.wav
1920,19,imitation,72,5.31,457.58,d1920_19_imitation555_72_mono.wav
0910,10,imitation,72,5.54,477.65,d0910_10_imitation555_72_mono.wav
1920,19,imitation,73,4.53,390.65,d1920_19_imitation555_73_mono.wav
1718,18,imitation,59,4.95,426.66,d1718_18_imitation555_59_mono.wav
1516,15,imitation,51,6.57,565.85,d1516_15_imitation555_51_mono.wav
0910,9,imitation,14,4.95,426.66,d0910_9_imitation555_14_mono.wav
0304,3,imitation,28,5.65,486.52,d0304_3_imitation555_28_mono.wav
0910,9,imitation,15,5.67,488.5,d0910_9_imitation555_15_mono.wav
0304,3,imitation,29,5.16,444.83,d0304_3_imitation555_29_mono.wav
1516,16,imitation,53,3.87,333.29,d1516_16_imitation555_53_mono.wav
1516,16,imitation,52,7.52,647.5,d1516_16_imitation555_52_mono.wav
1112,11,imitation,38,9.03,777.74,d1112_11_imitation555_38_mono.wav
1112,11,imitation,39,6.43,553.71,d1112_11_imitation555_39_mono.wav
1314,13,imitation,26,15.0,1292.04,d1314_13_imitation555_26_mono.wav
1718,17,imitation,26,5.84,502.8,d1718_17_imitation555_26_mono.wav
0102,1,imitation,45,7.33,631.48,d0102_1_imitation555_45_mono.wav
1718,17,imitation,27,7.08,609.69,d1718_17_imitation555_27_mono.wav
1314,13,imitation,27,7.57,652.15,d1314_13_imitation555_27_mono.wav
0102,1,imitation,44,10.56,909.87,d0102_1_imitation555_44_mono.wav
0506,6,imitation,26,7.69,662.23,d0506_6_imitation555_26_mono.wav
1718,18,imitation,11,5.1,439.23,d1718_18_imitation555_11_mono.wav
1516,15,imitation,19,6.2,533.81,d1516_15_imitation555_19_mono.wav
